ID_cleaned,job_title,salary_usd,salary_distribution_usd,experience_level_cleaned,employment_type_cleaned,company_location,company_size_cleaned,employee_residence,education_required,years_experience,industry
13940,Autonomous Systems Engineer,74947,"60,000 - 80,000 USD",Senior,Full-Time,India,Medium,India,Associate,8,Technology
13941,AI Product Manager,49116,"40,000 - 60,000 USD",Entry-level,Freelance,United Kingdom,Small,United Kingdom,Master,0,Transportation
13942,AI Software Engineer,64942,"60,000 - 80,000 USD",Mid-level,Freelance,Ireland,Large,Ireland,Associate,3,Gaming
13943,NLP Engineer,116650,"100,000 - 120,000 USD",Senior,Part-Time,United Kingdom,Medium,United Kingdom,Master,8,Transportation
13944,Data Analyst,60250,"60,000 - 80,000 USD",Mid-level,Freelance,Austria,Large,Austria,PhD,3,Real Estate
13945,Machine Learning Engineer,53961,"40,000 - 60,000 USD",Mid-level,Contract,Austria,Small,Austria,Associate,4,Transportation
13946,AI Software Engineer,66909,"60,000 - 80,000 USD",Entry-level,Part-Time,France,Large,France,Bachelor,1,Real Estate
13947,AI Research Scientist,37939,"Less than 40,000 USD",Entry-level,Contract,China,Medium,United Kingdom,PhD,1,Automotive
13948,Deep Learning Engineer,84693,"80,000 - 100,000 USD",Senior,Full-Time,Israel,Large,Israel,PhD,6,Technology
13949,Data Scientist,85181,"80,000 - 100,000 USD",Mid-level,Full-Time,Austria,Large,Austria,Associate,4,Healthcare
13950,Head of AI,142625,"140,000 - 160,000 USD",Senior,Full-Time,Singapore,Medium,Denmark,Bachelor,5,Telecommunications
13951,Principal Data Scientist,118921,"100,000 - 120,000 USD",Executive,Full-Time,Finland,Small,Finland,PhD,16,Healthcare
13952,Research Scientist,86870,"80,000 - 100,000 USD",Mid-level,Part-Time,Canada,Small,Canada,Master,2,Finance
13953,AI Research Scientist,157747,"140,000 - 160,000 USD",Executive,Freelance,Singapore,Medium,Singapore,Master,19,Energy
13954,AI Product Manager,113326,"100,000 - 120,000 USD",Senior,Freelance,Germany,Medium,Germany,PhD,7,Government
13955,AI Product Manager,59746,"40,000 - 60,000 USD",Entry-level,Part-Time,Singapore,Small,Singapore,Associate,1,Manufacturing
13956,Robotics Engineer,73348,"60,000 - 80,000 USD",Entry-level,Contract,United Kingdom,Small,United Kingdom,Bachelor,1,Telecommunications
13957,AI Product Manager,74807,"60,000 - 80,000 USD",Entry-level,Contract,Singapore,Medium,Singapore,Associate,1,Manufacturing
13958,Computer Vision Engineer,76568,"60,000 - 80,000 USD",Mid-level,Contract,Canada,Small,Canada,Bachelor,3,Energy
13959,Data Scientist,124439,"120,000 - 140,000 USD",Executive,Contract,India,Medium,India,PhD,10,Media
13960,Data Scientist,51234,"40,000 - 60,000 USD",Mid-level,Freelance,India,Medium,United Kingdom,PhD,3,Healthcare
13961,ML Ops Engineer,74756,"60,000 - 80,000 USD",Senior,Full-Time,Israel,Small,Israel,PhD,8,Telecommunications
13962,AI Architect,135056,"120,000 - 140,000 USD",Senior,Full-Time,Canada,Large,Canada,Master,9,Manufacturing
13963,AI Specialist,46673,"40,000 - 60,000 USD",Entry-level,Part-Time,China,Large,China,Associate,0,Consulting
13964,AI Research Scientist,76538,"60,000 - 80,000 USD",Entry-level,Full-Time,Australia,Medium,Australia,Associate,1,Gaming
13965,Robotics Engineer,113796,"100,000 - 120,000 USD",Senior,Freelance,Australia,Small,Australia,Master,8,Energy
13966,AI Consultant,119747,"100,000 - 120,000 USD",Senior,Freelance,Singapore,Small,Netherlands,Bachelor,9,Education
13967,AI Software Engineer,71243,"60,000 - 80,000 USD",Entry-level,Full-Time,Sweden,Medium,Sweden,Bachelor,0,Real Estate
13968,Data Analyst,79247,"60,000 - 80,000 USD",Senior,Contract,India,Small,India,PhD,6,Finance
13969,Computer Vision Engineer,177000,"160,000 - 180,000 USD",Executive,Full-Time,Germany,Small,United Kingdom,Bachelor,15,Automotive
13970,Computer Vision Engineer,64836,"60,000 - 80,000 USD",Entry-level,Full-Time,Netherlands,Large,Austria,PhD,0,Retail
13971,Robotics Engineer,73695,"60,000 - 80,000 USD",Mid-level,Freelance,Israel,Medium,Israel,Bachelor,4,Automotive
13972,Robotics Engineer,166191,"160,000 - 180,000 USD",Senior,Part-Time,Norway,Medium,United Kingdom,Master,9,Healthcare
13973,Deep Learning Engineer,79331,"60,000 - 80,000 USD",Entry-level,Full-Time,Sweden,Large,China,Bachelor,0,Retail
13974,Robotics Engineer,148177,"140,000 - 160,000 USD",Executive,Part-Time,France,Small,France,PhD,19,Finance
13975,Data Analyst,89802,"80,000 - 100,000 USD",Mid-level,Full-Time,Australia,Small,Australia,Bachelor,3,Automotive
13976,ML Ops Engineer,222864,"More than 180,000 USD",Executive,Part-Time,United States,Large,United States,Master,15,Real Estate
13977,Autonomous Systems Engineer,69607,"60,000 - 80,000 USD",Mid-level,Part-Time,India,Large,Israel,PhD,3,Consulting
13978,AI Architect,76328,"60,000 - 80,000 USD",Mid-level,Part-Time,Canada,Small,Canada,Master,4,Government
13979,Machine Learning Researcher,217171,"More than 180,000 USD",Executive,Contract,United States,Medium,France,Master,17,Education
13980,NLP Engineer,129470,"120,000 - 140,000 USD",Mid-level,Contract,Netherlands,Large,Netherlands,Associate,2,Transportation
13981,AI Architect,65830,"60,000 - 80,000 USD",Mid-level,Freelance,Austria,Small,Austria,Master,3,Automotive
13982,Head of AI,94487,"80,000 - 100,000 USD",Mid-level,Freelance,Netherlands,Small,South Korea,PhD,4,Media
13983,Autonomous Systems Engineer,143437,"140,000 - 160,000 USD",Executive,Contract,Austria,Medium,India,Master,19,Education
13984,Autonomous Systems Engineer,77525,"60,000 - 80,000 USD",Mid-level,Freelance,Ireland,Large,Ireland,PhD,3,Education
13985,Research Scientist,102564,"100,000 - 120,000 USD",Senior,Freelance,South Korea,Medium,South Korea,PhD,5,Consulting
13986,Principal Data Scientist,103199,"100,000 - 120,000 USD",Executive,Freelance,Ireland,Medium,Austria,Master,11,Transportation
13987,ML Ops Engineer,344922,"More than 180,000 USD",Executive,Full-Time,Norway,Large,Norway,Master,19,Real Estate
13988,Computer Vision Engineer,83109,"80,000 - 100,000 USD",Senior,Contract,China,Large,China,Associate,9,Education
13989,Data Engineer,85162,"80,000 - 100,000 USD",Senior,Freelance,China,Small,China,PhD,9,Manufacturing
13990,AI Software Engineer,67308,"60,000 - 80,000 USD",Entry-level,Full-Time,United Kingdom,Large,United Kingdom,Associate,1,Media
13991,Principal Data Scientist,51334,"40,000 - 60,000 USD",Entry-level,Full-Time,China,Medium,China,Master,0,Media
13992,AI Software Engineer,57272,"40,000 - 60,000 USD",Mid-level,Contract,Israel,Small,Israel,Master,3,Government
13993,AI Software Engineer,104483,"100,000 - 120,000 USD",Mid-level,Freelance,France,Large,France,Associate,2,Automotive
13994,AI Specialist,125776,"120,000 - 140,000 USD",Senior,Freelance,Singapore,Small,Singapore,PhD,9,Manufacturing
13995,NLP Engineer,85711,"80,000 - 100,000 USD",Mid-level,Freelance,United States,Small,Canada,Master,4,Transportation
13996,AI Specialist,234902,"More than 180,000 USD",Executive,Freelance,Norway,Large,Norway,Bachelor,13,Education
13997,AI Software Engineer,64408,"60,000 - 80,000 USD",Mid-level,Full-Time,South Korea,Medium,South Korea,Master,4,Technology
13998,NLP Engineer,44954,"40,000 - 60,000 USD",Entry-level,Contract,Israel,Small,Israel,Master,1,Transportation
13999,Data Engineer,81413,"80,000 - 100,000 USD",Senior,Freelance,South Korea,Small,South Korea,Associate,9,Healthcare
14000,Machine Learning Engineer,74019,"60,000 - 80,000 USD",Mid-level,Full-Time,Austria,Large,Sweden,Bachelor,3,Government
14001,Principal Data Scientist,48697,"40,000 - 60,000 USD",Entry-level,Freelance,South Korea,Small,South Korea,Master,1,Finance
14002,Computer Vision Engineer,60160,"60,000 - 80,000 USD",Entry-level,Freelance,Australia,Small,Australia,PhD,0,Energy
14003,Machine Learning Engineer,53771,"40,000 - 60,000 USD",Entry-level,Full-Time,China,Medium,China,PhD,1,Technology
14004,AI Research Scientist,145802,"140,000 - 160,000 USD",Executive,Full-Time,United Kingdom,Medium,United Kingdom,Master,11,Automotive
14005,Autonomous Systems Engineer,232083,"More than 180,000 USD",Executive,Contract,France,Large,France,PhD,19,Media
14006,AI Product Manager,128893,"120,000 - 140,000 USD",Executive,Freelance,Israel,Large,Israel,Master,10,Retail
14007,AI Software Engineer,153466,"140,000 - 160,000 USD",Senior,Freelance,Norway,Medium,Norway,Bachelor,7,Media
14008,AI Product Manager,88854,"80,000 - 100,000 USD",Mid-level,Full-Time,India,Large,France,PhD,2,Finance
14009,Machine Learning Engineer,213403,"More than 180,000 USD",Senior,Part-Time,Norway,Large,Norway,Master,8,Real Estate
14010,AI Product Manager,159800,"140,000 - 160,000 USD",Executive,Freelance,China,Large,Japan,PhD,19,Energy
14011,Autonomous Systems Engineer,64718,"60,000 - 80,000 USD",Mid-level,Contract,Israel,Large,Israel,Bachelor,2,Finance
14012,Data Engineer,82352,"80,000 - 100,000 USD",Mid-level,Full-Time,India,Large,India,Associate,4,Real Estate
14013,AI Research Scientist,110969,"100,000 - 120,000 USD",Senior,Contract,France,Small,France,PhD,7,Technology
14014,Machine Learning Researcher,162756,"160,000 - 180,000 USD",Senior,Full-Time,United States,Medium,Netherlands,PhD,6,Automotive
14015,AI Consultant,86771,"80,000 - 100,000 USD",Mid-level,Full-Time,Ireland,Large,Ireland,PhD,4,Finance
14016,Data Analyst,66047,"60,000 - 80,000 USD",Entry-level,Part-Time,Canada,Small,Canada,PhD,1,Technology
14017,AI Consultant,71647,"60,000 - 80,000 USD",Mid-level,Part-Time,Finland,Large,United Kingdom,Associate,4,Finance
14018,AI Consultant,235961,"More than 180,000 USD",Executive,Part-Time,Switzerland,Large,Switzerland,PhD,19,Energy
14019,Data Engineer,91092,"80,000 - 100,000 USD",Mid-level,Contract,Netherlands,Large,Japan,Master,2,Manufacturing
14020,AI Consultant,124742,"120,000 - 140,000 USD",Mid-level,Contract,Denmark,Large,Denmark,Associate,3,Consulting
14021,Research Scientist,112880,"100,000 - 120,000 USD",Entry-level,Freelance,Denmark,Large,Denmark,Associate,1,Finance
14022,ML Ops Engineer,205568,"More than 180,000 USD",Executive,Freelance,South Korea,Large,South Korea,PhD,11,Healthcare
14023,Head of AI,175555,"160,000 - 180,000 USD",Executive,Part-Time,Austria,Large,Austria,Master,17,Manufacturing
14024,Research Scientist,104398,"100,000 - 120,000 USD",Senior,Contract,Germany,Small,Germany,Associate,5,Real Estate
14025,Head of AI,254898,"More than 180,000 USD",Executive,Freelance,Norway,Medium,Norway,Associate,16,Manufacturing
14026,Robotics Engineer,89566,"80,000 - 100,000 USD",Mid-level,Full-Time,Netherlands,Small,Netherlands,Bachelor,4,Real Estate
14027,Research Scientist,339526,"More than 180,000 USD",Executive,Freelance,Norway,Large,Norway,Master,18,Telecommunications
14028,Data Analyst,179320,"160,000 - 180,000 USD",Executive,Freelance,Singapore,Medium,Singapore,Bachelor,11,Government
14029,Autonomous Systems Engineer,50393,"40,000 - 60,000 USD",Entry-level,Contract,Israel,Small,China,Master,0,Real Estate
14030,AI Software Engineer,142185,"140,000 - 160,000 USD",Executive,Freelance,Finland,Small,United States,PhD,16,Technology
14031,AI Specialist,78094,"60,000 - 80,000 USD",Mid-level,Part-Time,Singapore,Medium,Ireland,PhD,2,Energy
14032,Autonomous Systems Engineer,159473,"140,000 - 160,000 USD",Senior,Part-Time,Sweden,Large,Sweden,Associate,9,Healthcare
14033,AI Consultant,104589,"100,000 - 120,000 USD",Mid-level,Contract,United Kingdom,Large,United Kingdom,Associate,3,Energy
14034,Data Engineer,107793,"100,000 - 120,000 USD",Mid-level,Full-Time,Denmark,Medium,Singapore,PhD,3,Healthcare
14035,Robotics Engineer,132766,"120,000 - 140,000 USD",Senior,Full-Time,Norway,Small,Israel,Master,5,Government
14036,NLP Engineer,202058,"More than 180,000 USD",Executive,Freelance,Netherlands,Small,Netherlands,Master,13,Education
14037,Machine Learning Engineer,218996,"More than 180,000 USD",Senior,Full-Time,Denmark,Large,Denmark,Master,6,Media
14038,Principal Data Scientist,175642,"160,000 - 180,000 USD",Executive,Part-Time,South Korea,Medium,South Korea,Master,12,Manufacturing
14039,Machine Learning Engineer,189987,"More than 180,000 USD",Executive,Full-Time,Netherlands,Large,Netherlands,Associate,11,Transportation
14040,Principal Data Scientist,63819,"60,000 - 80,000 USD",Mid-level,Contract,China,Large,China,Associate,2,Government
14041,Principal Data Scientist,79484,"60,000 - 80,000 USD",Mid-level,Part-Time,Japan,Large,Netherlands,PhD,3,Gaming
14042,Autonomous Systems Engineer,104086,"100,000 - 120,000 USD",Senior,Part-Time,China,Large,China,PhD,5,Automotive
14043,AI Specialist,91728,"80,000 - 100,000 USD",Senior,Part-Time,China,Large,China,PhD,9,Real Estate
14044,AI Architect,61074,"60,000 - 80,000 USD",Mid-level,Freelance,Austria,Small,Israel,PhD,3,Transportation
14045,Computer Vision Engineer,33117,"Less than 40,000 USD",Entry-level,Contract,India,Small,India,PhD,1,Real Estate
14046,NLP Engineer,103157,"100,000 - 120,000 USD",Entry-level,Full-Time,Switzerland,Large,Switzerland,PhD,0,Education
14047,AI Product Manager,138694,"120,000 - 140,000 USD",Senior,Part-Time,France,Medium,France,Bachelor,6,Transportation
14048,Data Scientist,196675,"More than 180,000 USD",Senior,Full-Time,Switzerland,Large,South Korea,Associate,7,Education
14049,Robotics Engineer,169548,"160,000 - 180,000 USD",Executive,Part-Time,France,Medium,France,PhD,12,Government
14050,Machine Learning Researcher,102240,"100,000 - 120,000 USD",Senior,Part-Time,Netherlands,Small,Netherlands,PhD,7,Manufacturing
14051,Machine Learning Engineer,140617,"140,000 - 160,000 USD",Executive,Full-Time,Austria,Small,Austria,Associate,17,Automotive
14052,NLP Engineer,93679,"80,000 - 100,000 USD",Senior,Contract,Austria,Large,Austria,Master,6,Consulting
14053,Autonomous Systems Engineer,81664,"80,000 - 100,000 USD",Senior,Freelance,South Korea,Medium,Switzerland,Associate,7,Gaming
14054,AI Software Engineer,64331,"60,000 - 80,000 USD",Mid-level,Contract,India,Large,India,PhD,4,Manufacturing
14055,Deep Learning Engineer,51342,"40,000 - 60,000 USD",Entry-level,Part-Time,Japan,Medium,Austria,PhD,0,Technology
14056,Autonomous Systems Engineer,92009,"80,000 - 100,000 USD",Senior,Contract,India,Small,India,Bachelor,5,Retail
14057,Deep Learning Engineer,60707,"60,000 - 80,000 USD",Entry-level,Contract,Germany,Medium,Germany,PhD,1,Automotive
14058,Autonomous Systems Engineer,107502,"100,000 - 120,000 USD",Mid-level,Part-Time,United States,Small,United States,PhD,2,Transportation
14059,AI Research Scientist,102076,"100,000 - 120,000 USD",Senior,Part-Time,Finland,Large,Finland,Bachelor,6,Transportation
14060,Data Analyst,113188,"100,000 - 120,000 USD",Senior,Freelance,Japan,Large,Singapore,Bachelor,8,Consulting
14061,Head of AI,119319,"100,000 - 120,000 USD",Entry-level,Contract,Denmark,Large,Denmark,Master,1,Media
14062,Robotics Engineer,86069,"80,000 - 100,000 USD",Entry-level,Contract,Denmark,Large,Denmark,Associate,1,Energy
14063,AI Product Manager,156921,"140,000 - 160,000 USD",Executive,Part-Time,Singapore,Small,Sweden,Bachelor,15,Telecommunications
14064,Head of AI,74422,"60,000 - 80,000 USD",Entry-level,Full-Time,United States,Large,United States,Master,0,Technology
14065,AI Research Scientist,65748,"60,000 - 80,000 USD",Senior,Full-Time,China,Small,China,Bachelor,7,Healthcare
14066,ML Ops Engineer,87546,"80,000 - 100,000 USD",Senior,Part-Time,Japan,Small,Japan,PhD,7,Technology
14067,Machine Learning Researcher,124906,"120,000 - 140,000 USD",Senior,Contract,Germany,Large,Germany,Associate,6,Technology
14068,Data Analyst,88375,"80,000 - 100,000 USD",Entry-level,Full-Time,Singapore,Large,Austria,Associate,0,Government
14069,Principal Data Scientist,206175,"More than 180,000 USD",Executive,Contract,Germany,Large,Germany,PhD,14,Healthcare
14070,Autonomous Systems Engineer,116530,"100,000 - 120,000 USD",Senior,Contract,Australia,Small,Australia,Bachelor,6,Education
14071,Machine Learning Engineer,116506,"100,000 - 120,000 USD",Entry-level,Contract,Switzerland,Large,Switzerland,Associate,1,Automotive
14072,ML Ops Engineer,182243,"More than 180,000 USD",Executive,Full-Time,China,Large,China,Associate,18,Education
14073,AI Research Scientist,172018,"160,000 - 180,000 USD",Executive,Freelance,France,Large,France,Master,15,Telecommunications
14074,Machine Learning Researcher,72873,"60,000 - 80,000 USD",Entry-level,Contract,Denmark,Medium,Denmark,Bachelor,1,Energy
14075,AI Consultant,118019,"100,000 - 120,000 USD",Mid-level,Part-Time,Norway,Large,United States,PhD,3,Automotive
14076,Machine Learning Engineer,125776,"120,000 - 140,000 USD",Executive,Full-Time,Finland,Medium,Finland,PhD,10,Telecommunications
14077,Deep Learning Engineer,56713,"40,000 - 60,000 USD",Mid-level,Freelance,South Korea,Small,South Korea,Associate,4,Automotive
14078,Computer Vision Engineer,195991,"More than 180,000 USD",Executive,Freelance,Canada,Small,Canada,Bachelor,14,Gaming
14079,AI Architect,137763,"120,000 - 140,000 USD",Senior,Part-Time,United Kingdom,Small,France,Master,7,Healthcare
14080,Machine Learning Engineer,120309,"120,000 - 140,000 USD",Executive,Freelance,Ireland,Small,Ireland,PhD,10,Education
14081,Machine Learning Engineer,149502,"140,000 - 160,000 USD",Senior,Part-Time,Australia,Medium,Australia,PhD,9,Education
14082,Machine Learning Researcher,72615,"60,000 - 80,000 USD",Entry-level,Part-Time,Singapore,Large,Singapore,Associate,0,Transportation
14083,Data Scientist,182798,"More than 180,000 USD",Executive,Full-Time,Canada,Medium,Canada,Associate,14,Education
14084,Machine Learning Researcher,123215,"120,000 - 140,000 USD",Senior,Full-Time,Israel,Large,Israel,Master,9,Gaming
14085,Autonomous Systems Engineer,116790,"100,000 - 120,000 USD",Entry-level,Contract,Norway,Large,United States,Associate,1,Gaming
14086,NLP Engineer,97721,"80,000 - 100,000 USD",Mid-level,Contract,Australia,Small,Australia,Master,4,Healthcare
14087,AI Product Manager,79704,"60,000 - 80,000 USD",Mid-level,Part-Time,South Korea,Large,South Korea,Associate,2,Technology
14088,Robotics Engineer,117571,"100,000 - 120,000 USD",Entry-level,Full-Time,Denmark,Large,Denmark,Master,0,Finance
14089,Deep Learning Engineer,111581,"100,000 - 120,000 USD",Senior,Part-Time,United Kingdom,Small,United Kingdom,Associate,5,Healthcare
14090,Head of AI,79371,"60,000 - 80,000 USD",Senior,Freelance,South Korea,Medium,Canada,Master,7,Transportation
