ID_cleaned,AWS,Azure,Docker,GCP,Git,Hadoop,Java,Kubernetes,MLOps,MLP,PyTorch,Python,R,SQL,Scala,PySpark,Tableau,Tensorflow
11120,,,,,,,,133866,,,,,,133866,,133866,,
11121,,,,,,,,,81765,,,,,81765,,,81765,
11122,,,112760,,,,,,,112760,,,112760,,,,,
11123,,,,,,,,184107,,184107,,,,,,184107,,
11124,,,,,,48057,,,,48057,,,,48057,,,,
11125,159710,,,159710,,,,,,,,,,,159710,,,
11126,,,,88792,,,,88792,,,,,,,,,,
11127,,,,,,,,,82885,,,82885,,,,,,82885
11128,,,,,,,,,,66243,,,,,,,,
11129,,,,,,,35576,,,35576,,,,,,,,
11130,,255585,,,,,,,255585,,,,,,255585,,,
11131,,148520,,148520,,,,,148520,,,,,148520,,,148520,
11132,,75399,75399,,,,,,,,,75399,75399,,,,,
11133,,79095,,,79095,,,,,,79095,,,,,,,
11134,203027,,,,203027,,,,,,,203027,,,,203027,,203027
11135,57743,,,57743,,,,,,,,,,,,,57743,
11136,,200141,,,200141,200141,,,,,200141,,,,,200141,,
11137,,,,,,,,,,158361,,,,,158361,,158361,
11138,,,,,79368,,,,,79368,,,,,,,,
11139,,,,,,,,,,51164,,51164,,,,51164,,51164
11140,,,,82850,82850,82850,,,,,82850,,,,,,,
11141,,,,,,,,,,75532,,75532,,,,,,
11142,,,,59715,,,,,,,,59715,,,,,,59715
11143,,,,106533,,106533,,106533,,,,,,,,,,106533
11144,,,,,,,66556,,,66556,,,,,,,,
11145,,,,,,,,60728,,,,,,,60728,,60728,
11146,,,,,,,,,,,,134914,,134914,,,,
11147,,,,,,,,,,294586,,294586,,,,,,294586
11148,,,,43055,,,,,43055,,,43055,,,,,,43055
11149,,,,,,,,,,,,,,,,73978,,
11150,,,,,124249,,,,,,,,,,,,,124249
11151,166335,,,,166335,,,,,,,,,,,,166335,
11152,,,,,,234622,234622,,,234622,,,,,234622,,,
11153,,,,,124402,124402,124402,,,,,,,,124402,,,
11154,,,33172,,,,,33172,,,,,,,,33172,,
11155,,,,,,,,,,59254,,,,,,59254,,59254
11156,,,,,64186,64186,,,,,,64186,,,,,,
11157,,,,,,,79464,,,,,,79464,79464,,,,
11158,,71192,71192,,,,,,,,,71192,,,,,,
11159,,,,,,53518,,53518,,53518,,53518,,53518,,,,
11160,,,,,,91675,,,,,,,,91675,,,,
11161,,,,,66759,,66759,,,,66759,66759,66759,,,,,
11162,,,,,,,,,,,,,,191810,,191810,,
11163,,,,,,,,71159,,,,,,,,,71159,71159
11164,,95900,,,,95900,,,,,,,,,,,95900,
11165,,,,,158119,,,,,158119,,,,,,158119,,
11166,,,,,,,,,,200047,,200047,,,200047,,,200047
11167,,,,82456,,,,82456,,,,,,,,,,82456
11168,,,,,,,,,171117,,,,,171117,,,,
11169,,,,,,,189838,189838,,,,,,,,,,
11170,,,,,,,,,,,,,,,142233,142233,,
11171,,,,,,,,138835,,,,138835,,,,,,
11172,,,,,328022,,,,,,328022,,,,,,,
11173,,,,,,,81820,,,,,81820,81820,81820,,,,
11174,,,,,,50831,,,,,50831,,,50831,,,,
11175,,,,,,224521,,224521,,,,224521,,,,,,
11176,,,,95990,,95990,,95990,,,,95990,,,,,,95990
11177,,,,78581,,,,78581,,,,,78581,,78581,,,
11178,138670,138670,,,,,,138670,,138670,,,,,,,,
11179,,100392,,,,,,,,,100392,,,,,,,100392
11180,,,,,109202,,,,,109202,,,,109202,,,,
11181,,,,,51541,,,,51541,,,,51541,,,,,
11182,,82605,,,,,,82605,,,,,,,,,82605,
11183,68318,,,,,,,,68318,,,68318,,,,,,
11184,,,,265191,265191,,,,,265191,,,,,,,,
11185,,257578,,,,,,,,,,257578,,257578,257578,,,
11186,,,,178015,,,178015,,,,,178015,,,,,,
11187,,97488,,,,97488,97488,,,,,,97488,,,,,
11188,,,,,74060,,,,,,,,,,,74060,74060,
11189,81359,,,,,,,,,,81359,,,81359,,,,
11190,,,53843,,,,53843,,,53843,53843,,,,,,,
11191,,,,53426,,,,53426,,,,53426,,,,,,
11192,,,,,,,,,,,54344,,,,54344,,54344,
11193,,,,,118997,,118997,,,,,,,,,118997,,
11194,,,,,,71565,71565,,,,,,,71565,,71565,,
11195,,38628,,,,,,38628,,,,,,,,,,
11196,,,,,,,109689,,,,,109689,,,,,,
11197,,,,,,160167,,160167,,,,160167,,,,,,
11198,,,,,,,,,,,,,,82071,,82071,,
11199,136636,,,,,,,,,,,,,,,,,
11200,,,,,,,,50723,,,,,,,,,,
11201,,,,,,,,,42206,,,,,42206,42206,42206,42206,
11202,,,,,,,,,,129319,,,,129319,,129319,,
11203,,,,,,,,,,,147645,,,,,,,147645
11204,,,,,,60652,,60652,,,,60652,60652,,60652,,,
11205,53357,,,,,,53357,,,,,,,,53357,,,
11206,,,,,,,,,,,103291,103291,,,,,,103291
11207,,47201,47201,,,,,,,,,47201,,47201,,,,
11208,,,,,,,,,,58644,58644,,,58644,,,58644,
11209,,,,82885,,,,,82885,,,,82885,,,,,
11210,,,,,,,90466,,,90466,90466,,90466,,,,90466,
11211,163516,,,,,,,,,,,,,,,,163516,
11212,,,88481,,,,,,,,,88481,88481,,,,,
11213,,,,,,47981,47981,47981,,,,,,,47981,,,47981
11214,100196,,,,,,100196,,,100196,,,100196,,,,,
11215,,,,,,,,,,,96602,,96602,,,96602,,
11216,,,,,,134491,134491,,,,,134491,,,,,,134491
11217,,190530,,,,,,,190530,,,,,,190530,,190530,
11218,,,,,151141,,,,,,,,,,151141,,151141,
11219,,209864,,,,,,,,209864,,,,209864,209864,,,
11220,,,,,,,117479,117479,,117479,,,117479,,,,,
11221,,125079,,,,125079,,,,,,,125079,125079,125079,,,
11222,,,,,,,,,122187,,,122187,122187,,,,,122187
11223,,,,,92415,,,,,,,,92415,,92415,,,
11224,,281298,,,,,281298,,,,,,,,,,,
11225,,,,,,282452,,,,282452,282452,,,,,,282452,
11226,,,,84264,,84264,84264,,,,,,,84264,,,,
11227,,,,103431,103431,,,,,,,103431,103431,,,,,
11228,,,,88292,,,,,,,88292,,,,,88292,,
11229,,,,,,,104690,,,,104690,104690,,,,,,104690
11230,,,,,,,,,,,,74635,,,,74635,,
11231,99670,,,,,,,,,,,,99670,,,,,99670
11232,,,,,,,,76390,,,,76390,,,,76390,,
11233,,,181740,,,,,,,,,,,,181740,,,
11234,,,,,,,,,,,,200293,,200293,,,,200293
11235,,,,,,,,,,,170112,,,,,,,
11236,,,,,,,,,67950,,,,,67950,,,,67950
11237,,,,76033,,,,,,,,76033,,,,,,
11238,,66923,,,,,,,66923,,66923,,,,,,,
11239,,,,117138,,,,117138,,,117138,,,,,,,117138
11240,,,,,,150235,,,150235,,,,,150235,,,,
11241,,,,,,,,,,,,175260,,,175260,,175260,
11242,,,114180,,114180,114180,,,,,,,,,,,,
11243,,,,,,,,,,,112843,,,112843,,,112843,
11244,,,,,,,,,82668,,,,,,,82668,,
11245,,,,101600,,,,101600,,,,,,101600,101600,,,
11246,,,93019,,,,,,,,,93019,,93019,,,93019,
11247,,,,,,,,108529,108529,108529,108529,,,,,108529,,
11248,,,,,,,,,,,42031,,,42031,,,,
11249,,,,,,,,,,,88931,,,,88931,,,
11250,,,,157226,157226,,,,,157226,,,,,,,,
11251,,,,,,,,,,,,,,95367,95367,,,
11252,,,,82459,,,,,,,,82459,,82459,82459,,,
11253,,60157,,,60157,,,,60157,60157,,,,,,,,
11254,,,,,,,205761,,,,,,205761,,,,,
11255,,,,,,,,,,,83779,83779,83779,83779,,,,83779
11256,,,,,,,,,85119,,,,,,,85119,,
11257,,105008,,,105008,,105008,,,,,,,,105008,,,
11258,,,,,86923,,,,,,,,86923,,,,,
11259,,,,,,,,107778,,,,,,,,,,107778
11260,,,,,129617,129617,,,129617,,,129617,,,,,,
11261,,,,,106060,,,,,,106060,,,,,,,
11262,,,,148260,,,,,,,,,,148260,,148260,,
11263,,,,,,,,47502,47502,,,,,,,,,
11264,,,,,,50183,,,,,,,,50183,,,,
11265,,,,,,,,,110957,,,,,110957,110957,,,
11266,,,,,119820,,,,119820,,,119820,,,,,,
11267,,,,,,,42137,42137,,42137,,,,,,,,
11268,,46718,,,,,,,,,,,,,46718,,,
11269,,84407,,,,,,,,,,,,,,,84407,
11270,,,83387,,,,83387,,,,,83387,,,,,,
11271,,,,120913,,120913,,,,,120913,,,,,,,
11272,,,,,,,,114529,,114529,,,,,,,,
11273,,,,,,,,,115630,,,115630,,,,,,
11274,,,,,,,,,,,,,,,131108,,,131108
11275,,170973,,,,,,170973,,,,,,,,,,
11276,,,70668,,,,,,,,,,,,,,,
11277,,,,,,,,,257028,257028,,257028,257028,,,,,257028
11278,,,,,,,,,,,,,50189,,,50189,,
11279,,84706,,84706,,,,,,,,,,84706,84706,,,
11280,,154198,,,,,,,,,154198,,,,,154198,,
11281,,,,134333,,,,134333,,,,134333,,,,,,
11282,,,,,,,,,,,,,,,142150,,,
11283,,219748,,,,219748,,,,,,,219748,,219748,,,
11284,,,,,,,,,,,,,,,,,,92762
11285,,,71281,,,,,,71281,,,71281,,,,,,71281
11286,,,,,,,126281,,,126281,,,126281,,,,,
11287,,74753,,,74753,,74753,,,,,,,,,,,
11288,96109,,,96109,,,,,,,,96109,96109,,,,,
11289,,,,133509,,,,133509,,,,,133509,,,,,
11290,,,,,,,,,,,,80569,,,,80569,,
11291,,,,232101,,,,,,,232101,,,,,,,232101
11292,,,,,344471,344471,,,,,,,,344471,,,,
11293,,,,,,159280,,,,,,,159280,,,,,159280
11294,,,,83948,,,,,83948,,,83948,,,83948,,,
11295,,111432,,,,,,,,111432,,,,111432,,111432,,
11296,,,,,,,,157537,,,,157537,,,157537,,,
11297,,,,,,,,,,242446,,,242446,,,,242446,
11298,43755,,43755,,,,,,,,,,,,,,,
11299,,,,84937,84937,,84937,,,,,,,,,,,
11300,,186608,,186608,,,,,,,,,,,186608,,,
11301,,,,,,282592,,,,,,,,,282592,,,
11302,,,,,,,,,,,,98277,,98277,,,,
11303,,,,,118958,,,,118958,,,118958,,,,,,118958
11304,,,322600,,,,,,,,322600,,,322600,,,,
11305,,,,,,,,,,,,,,,,85139,85139,
11306,157579,157579,,,157579,,,,,157579,,,,,,,,
11307,,,128052,,,,,,,,,,,,,,,
11308,,,,,,,,,,,136450,,,,136450,,,
11309,,,,,,,,,81730,,,,,,81730,,,
11310,,,,,,176762,,,,,,176762,,,,,176762,
11311,,,,,,,,,,,,66420,,,,,,66420
11312,,,,,,,70010,,,,,,70010,70010,,,,
11313,,102011,,,,102011,,,,,,,,,,,,102011
11314,,,,,,,,54356,,,,54356,54356,,,,54356,
11315,93158,,93158,,93158,,,,,,,93158,,,,,,93158
11316,,95952,,,,,,,,,,,,,95952,,,95952
11317,,,,,,,,88957,88957,,,,,,88957,,,
11318,,,,,,,,182818,,,,,,182818,,182818,,
11319,,,259702,,,,,,,,,,,,,259702,,
11320,,,,,,,,,,,,169541,,,169541,169541,,
11321,,189092,,189092,,,189092,,,,189092,,,,,,,
11322,,,,,,88475,,,,,,,,,88475,,,
11323,,,,118591,,,,118591,,,,,,,,,118591,
11324,,,,,,,187923,,,,,,187923,,,,,187923
11325,,,,,,,,,112926,112926,,112926,,,,,,112926
11326,143179,,143179,,,,,143179,,,,,,143179,,,,
11327,,,,98677,,,,,,,,,,98677,,,,
11328,,,50795,,,,,,,,,50795,,,,,50795,
11329,,,201135,,201135,,,,,,201135,,,,201135,,,
11330,,,,,,,,,,,,92796,,,92796,92796,92796,
11331,,,,138328,,,,138328,,,,,,138328,,,,
11332,,,,,85581,,,,85581,,85581,,,,,,,
11333,,,,86469,,,,86469,,,,86469,,,86469,86469,,
11334,,,,67479,67479,,,,,,,67479,,,,67479,,67479
11335,,,,,,,,56242,,,,56242,,,,,56242,
11336,,,,119695,,,119695,,,,,,119695,,,119695,,
11337,,,,84836,,,,,,,,,,,,,,
11338,,,,63353,,63353,,,,63353,,,,63353,,,,
11339,,,,,,143695,143695,143695,143695,,,143695,,,,,,
11340,,,,,,108630,108630,,,,,108630,,,,,,
11341,,,,,,,,,,199538,,,,199538,,,,
11342,,,,,,,,85963,85963,,85963,,,,,,,85963
11343,55900,,,,,,,55900,,,,,,55900,55900,55900,,
11344,,,,,,,,,,,137623,,,137623,137623,,137623,
11345,,,,,,,,,,,,,,,,,167956,
11346,,,,,,,,,206122,,,,206122,206122,,,,
11347,,,,,,,,72917,,,,72917,72917,,,,,
11348,,,,,,,223318,,,,,,,,223318,,,
11349,,,,,,189873,189873,,,189873,,,,,,,,
11350,73393,73393,,,,,73393,,73393,,,,,,,,,
11351,,67415,67415,67415,,,,,,,,,67415,,,,,
11352,85021,,,,,,,,,,85021,85021,,85021,,,,85021
11353,,,,,,,74913,,,,74913,,,74913,,,,
11354,,,182110,,,,,,,182110,,,,,182110,,,182110
11355,,,,,,,,92532,,,,92532,,92532,,92532,,
11356,,80873,,,,,,,,,80873,80873,,,,,,
11357,277441,,,,,,,,,,277441,277441,,,,,,
11358,,66847,66847,66847,,,,,,,,,,,,,,
11359,,,,64298,,,,,,,,64298,,,,,64298,
11360,,,,,,,,,,,,141209,,141209,,141209,,
11361,,,,,,,,,81095,,,81095,,,81095,,,81095
11362,72417,,,,,,72417,,,,,,,72417,,,72417,
11363,,,,,117629,117629,,,,,,,,,,117629,,
11364,,,,,,,,,,,86428,,,86428,86428,,,
11365,,190915,190915,,,,,,190915,,,,,190915,190915,,,
11366,,,,,,159878,,159878,159878,,,,,,159878,,,
11367,57561,,,,,,,,,,57561,,,,,,,57561
11368,,,97958,,,,,,97958,,97958,,,97958,,97958,,
11369,41049,,,,,,,,,,,,41049,41049,,,,41049
11370,,,,,,,,85665,85665,85665,,,85665,,,,,
11371,,,,,,,,,,,,330333,,,,,330333,330333
11372,,,,,64653,,,,64653,,64653,,,,,,,
11373,114926,,,,,,,,,114926,,,,,,,,
11374,,,209991,,,,,,,,,,,,,,,
11375,,,,,,,,,118413,,,118413,,,118413,,,
11376,103759,,103759,,103759,,,103759,,,103759,,,,,,,
11377,,,47253,,,,,,,,47253,,,,,47253,,
11378,,,,,,,,110781,,,,,,,110781,110781,110781,
11379,123467,,,,,,,,,,,,,123467,123467,,,123467
11380,,,,,,,,,,,,,100739,,100739,100739,,
11381,,61764,,61764,,,,,,61764,,61764,,,,,,
11382,,,,310470,,,,,,310470,310470,,,,,,,
11383,,,,,,87567,,,,,,,,87567,,87567,,87567
11384,,,,,,73095,,,,,,,,73095,,,,
11385,,,,,,,,88896,,88896,,,,88896,,,,
11386,,,,,,,,,,,,,,,,,,46637
11387,,,,,302962,,,302962,,,,,,,,,,
11388,,,,,,,126970,,,,,126970,,,,126970,,
11389,,,,,,67421,,67421,,,,,,,,,,
11390,,,,,,89657,,,,,,89657,,,,,,89657
11391,,,,,286540,,,,,,,,,,,,,286540
11392,,63059,,,,,63059,,,,,,,,,,,
11393,,,,,70899,,70899,,,,,70899,,,,,,
11394,,97311,,,,,,,,97311,,,,,,97311,,97311
11395,,,,96617,,,96617,96617,,,,,,,,,,
11396,,,,,,,,,,127730,,,,127730,127730,,,
11397,,,,112982,,,,,,,,,,112982,,,,
11398,,,,,,,,,277296,,,277296,,,,277296,,
11399,76844,,,,,76844,,,,,,,,,76844,,76844,76844
11400,127184,,,127184,,,,,,,,,,127184,,,,
11401,66571,66571,,66571,,,,,,,,66571,,,66571,,,
11402,,,,,159623,,159623,,,,,159623,,,,,,
11403,,,,,,,,,,,,151341,,,,,,151341
11404,,,,,,,,,,,166389,,,,166389,,166389,166389
11405,,,,,,63687,,63687,,,,,63687,,,,,
11406,,,,,,,125324,125324,,,,,,,125324,,,
11407,,,,,,55748,,,,,55748,,,55748,,,55748,
11408,,,,,194935,,,,,,,,,,,,,
11409,,,,,68054,,68054,68054,,68054,,,,68054,,,,
11410,,,120637,120637,,,,,,,,,120637,,,,120637,
11411,,,,,,,,,184304,,,,,,,,184304,
11412,,,,,,,,,,,178280,,,,,,,
11413,,81924,,,,,,,,,,,81924,,,,,
11414,,,170185,,,,,,,,,,,170185,,,,170185
11415,,41522,,,,,,,,,,,,,41522,41522,41522,
11416,,,,,,171908,171908,,,,,,,171908,,,,
11417,,,,,103037,,,103037,,,,,,,,,,
11418,,,,,,,,,84353,,,84353,,,,,,84353
11419,,,104789,,,,,104789,,,,104789,,,,,,
11420,,,,96194,,,,96194,,,96194,,,,96194,,,96194
11421,124466,,,,,,,,124466,,124466,,,,,,,124466
11422,,,105429,,105429,,,,,,105429,,,,,,105429,
11423,,,,,152592,,,,152592,152592,,,,152592,,,,152592
11424,,,,,,,,123440,,123440,,,,,,,,
11425,,,,40616,,,,,,,40616,,,,40616,,,
11426,,,,,,,,,,,,129747,,,,,129747,
11427,,,,,,,67452,,,,67452,,,,67452,,,
11428,,,,,,,,,,313552,,313552,,,,,,
11429,,90978,,,,90978,,,90978,,,,,,,90978,,
11430,,,,,184142,,,184142,,,,,,,,,,184142
11431,,,,,,,94393,,,94393,,,,,,,,
11432,,,,,,,,38783,,,38783,,,,,38783,,
11433,,,,49309,,,49309,,49309,,,,,49309,,,,
11434,,,,,,,47841,,,,,47841,,,47841,,,
11435,45821,,,,,,,,,,,,,,,,,45821
11436,,174494,,,,,,174494,174494,,,,,174494,,,,174494
11437,,,,81098,,,,,,,,,,,,,,81098
11438,,,,,,42037,,,,,,,,42037,,,42037,42037
11439,,,73703,,,,,,,,,,,,,73703,,
11440,,,,,116806,,116806,116806,,,,,,,116806,,,
11441,123619,,,,,,,123619,123619,,,123619,,,,123619,,
11442,100751,,,100751,,,100751,,,,,,,,,,,
11443,,,,,,69410,,,,,,69410,,69410,,,69410,
11444,,,147464,,147464,,,,,147464,,,147464,,,,,
11445,,,,,,39930,,,,39930,,39930,,,,,,
11446,,,,,,,,,,65742,,,65742,,,,65742,
11447,62320,,,,,,,,,,,,,62320,,,,
11448,,,81151,,,,81151,,,81151,,81151,,,,,,
11449,,,,,,,,,,60631,,,60631,,,,,
11450,,,125056,,,,,,,,,,,,,,125056,125056
11451,,,,,,,,,,71367,71367,,,,,,,
11452,,,99619,,,,,,,,,99619,,,,,99619,
11453,,,,158200,,,,,,,,,,,,,158200,
11454,,,,,,84766,84766,,,,,,,,,,,
11455,66086,,,,,,,,,66086,,,,,,66086,,
11456,,190738,,,,,,,,,,,,,190738,,,190738
11457,,,,55771,,,,,,,,,55771,,,,,
11458,,,,,37382,,,,,,,,,,37382,,,37382
11459,,,,,,,,,,143128,,143128,143128,,,,,
11460,,,,,,,,229326,229326,229326,,,,,229326,,,
11461,,,,,,,,,,,114693,114693,,,114693,,,114693
11462,66148,,,,,,66148,,,,66148,,66148,,,66148,,
11463,,,,,,,,153868,,,153868,,,153868,,,,
11464,41127,,,,,,,,,,,41127,,,,,,
11465,,,,,,,,169357,,,169357,169357,,,169357,,,169357
11466,,,,,52501,,,,,,52501,,,52501,,,,
11467,,,,,,,,,,,,,47558,,,,47558,47558
11468,335768,,,,,,,,,,,335768,,,,,,
11469,,91037,,,,,,,,,,91037,91037,,,,,
11470,,84253,,,,,84253,,,,,84253,,,,,,
11471,,71276,71276,,,,,,,,,,,71276,,,,
11472,,,,,103162,,,,103162,103162,103162,,,,,,,
11473,,,,,71524,,71524,,,71524,,,,,,,,
11474,,,,103880,,103880,,,,,,,103880,103880,,,,
11475,,,,,,,,,,,,,,228101,,,228101,
11476,,,,,,,,,,,,,,,,41970,,41970
11477,,,197785,,,,197785,,,,,,,,197785,,197785,
11478,,,,,,,,,,,,198576,,,,,,198576
11479,,,56224,,,,,56224,,,,56224,,56224,,,,
11480,144584,,,144584,,,,,,,,,,,,,,
11481,,,,,,,,,,,,160176,,,,,160176,
11482,,,,,51608,,,,,,,,51608,,51608,,,
11483,,,,,64131,,64131,64131,,,,,,,,,,
11484,,,92647,,,,,,,,,92647,,,92647,,,92647
11485,101258,,101258,,,,101258,,,,,101258,,,,101258,,
11486,,,,,82243,,,82243,,,,,82243,82243,,,,82243
11487,,,,,,,,,87074,,,87074,,,,,87074,
11488,,,,,,,,,,,,,93724,,,93724,,
11489,,73407,,,,73407,,,,,,73407,,,,,,73407
11490,,,125093,,125093,,,,,,,,125093,,,,,
11491,203035,203035,,,,203035,,,,,,,,203035,,,,
11492,,91260,,,,,91260,,,,,,,,,,,
11493,,,,,,129499,,129499,129499,,129499,,,,,,,129499
11494,,,,,,,,137464,,,137464,,,,,137464,,
11495,,,,105379,,,105379,,,,,105379,,,105379,,,105379
11496,,,,63552,,,,,63552,,,63552,,,,,,
11497,,,,,,,,,,83434,,83434,,,,,,83434
11498,,51487,,,,,,,51487,,,51487,,51487,,,,51487
11499,,,,,,,58990,,,58990,,58990,,,58990,,,
11500,,,,,,,,,,,,,,138919,,,,
11501,135853,,,,,,,,135853,,,135853,,,,,135853,
11502,,,63828,,63828,,,,,,,63828,,,,63828,,
11503,,82499,,,,,82499,,,,,,,,82499,,82499,
11504,,,,98768,98768,,,98768,,,,,,,,,,
11505,,,,155306,,,,155306,,,,,155306,,,,,
11506,,,119155,,,,,,,,,119155,,119155,,,,
11507,,304214,304214,,,,,,,,,,304214,304214,,,,
11508,,,114179,114179,,,,,,,114179,114179,,,,,,
11509,,,,,,,,,,,,79226,79226,,,,,
11510,,,,,,,,,,,,,,123375,,123375,,
11511,,,,,,,,183719,,,,183719,,,,,,
11512,,,147573,,,,,,,,147573,,,,,,,147573
11513,66956,,,,,,,,,,66956,,,66956,66956,,66956,
11514,,,,,82737,,,,,,,82737,,82737,,,,
11515,,,,128733,,,,,128733,,,,,,,,,
11516,,,,,,,,,,87063,87063,,,,,,,87063
11517,,,,,,,,,,,,,,,,76889,,
11518,,,,,162625,,,,,,162625,162625,,,,,,
11519,,,,,,100113,,,,,100113,,,,,,,
11520,,,,,,,61484,,,,,,,61484,,,,
11521,111607,,,,111607,,,111607,,,,,,111607,,,,
11522,,,91555,,91555,,,,,,,91555,,,,91555,,
11523,,,,,,,152854,,152854,,,,,,,,,
11524,,,,,,,,,,,43577,43577,,43577,,,,
11525,,,50658,,,,,,,50658,,,50658,50658,,,,
11526,,,,,,,,,,,55061,55061,,,,,,55061
11527,,86587,,,,,,,86587,,,86587,,,,,,86587
11528,,,,,,,,,,,75681,,,,75681,,,75681
11529,,,,,42975,,,,42975,,42975,,,,,42975,,
11530,,,,,103656,,103656,,,,,103656,,,,,,
11531,,,,,,,,,,,54353,,54353,54353,,,,
11532,,,,,,56341,,,,,56341,,,,,,,
11533,,,180642,180642,,,,,,,,180642,,,,,,180642
11534,,,,,,,,,,48893,,,48893,48893,,,,
11535,,,,,,,,,,,,97730,97730,,,,,
11536,,82794,,82794,82794,,,,,82794,,,,,,,,
11537,,,,,,,,,,,,108086,,,,,,108086
11538,90606,,,,,,,,,,,,,,90606,,,
11539,,113116,,,,113116,,113116,113116,,,,,,,,,
11540,,64631,,,,,,64631,,64631,,64631,,,,,,
11541,,,,,,,,,,,252091,252091,,,,252091,,
11542,,,,,,86828,,,,,,,,,86828,,,86828
11543,,,,,,,,,89814,,89814,,,,,89814,,89814
11544,,,,,,,66178,,,,,,,66178,,,,66178
11545,,,,,157471,,157471,,,,,,,,157471,157471,,157471
11546,,,52065,52065,,,,,,,,,,,52065,,,
11547,,,,,,,,,,,,,,,,232938,,
11548,,,,,69550,,,,,,,,,,,,,
11549,,,,,131400,,131400,,,,,131400,,,131400,,,
11550,,,,,,,,,,,,77020,,,77020,77020,,
11551,,,,,57075,,,,,,,57075,,,,57075,,57075
11552,82815,,,,,,,,82815,82815,,,,82815,,,,82815
11553,,,47671,,,,,,47671,47671,,,,,47671,,,
11554,,157904,,,,,,,,157904,,,157904,,,,,
11555,73715,73715,,,,,,,,,,,,,73715,73715,,
11556,,,,132615,,,,,,,,132615,,,,,,132615
11557,,,,36624,,,,,,,,,,,,,,
11558,,,193751,,193751,,,,,,193751,,,,193751,193751,,
11559,112338,,,,,,,,112338,,,112338,,,,112338,,
11560,,,,125242,,,,,,,,125242,,,,,125242,125242
11561,81804,,,,,,,,,81804,,,,81804,,,,
11562,,,,,,,,110373,,,110373,,,,,,,
11563,,,,,109806,,109806,109806,,,109806,,,109806,,,,
11564,,,,42664,42664,,,,,,,42664,,,,,,
11565,,,,,,,65657,,,,,,,,,,,
11566,,,,,,,,,,,,39682,,,,39682,,
11567,,136075,,,,,,,,,,,,,,,,136075
11568,,,,234118,234118,,,,234118,,,234118,,,,,234118,
11569,,,123180,,,,,,123180,,,123180,,,123180,,,
11570,,119354,,,119354,,,,,,,,,,,,,119354
11571,93212,93212,,,93212,,,93212,,,,,,,93212,,,
11572,,,,,,,,74199,,,74199,,,,,,,74199
11573,,,,,148429,148429,,,,148429,,,,,148429,,,
11574,,,,,,,,,,,,129541,,,,,,
11575,,,,83457,,,,83457,,,,,,,,,,
11576,,,,,,79541,,,79541,,,79541,,,,,,79541
11577,,,,,,,,,,,,99908,,,,,,
11578,,,,154382,,,154382,,,,,,,,154382,,,
11579,,,,,,,65244,,,,,,,65244,,,,
11580,,,,,120365,,,,,,,,120365,,,,,
11581,,,97632,,,,,,,,,,,,,,97632,97632
11582,,,,,,,,,,,,,,,,,44460,
11583,,,140515,140515,,,,,140515,,,,140515,,140515,,,
11584,,,,,,,,196836,,196836,,,,196836,,,,
11585,,,,,,,,,,,,,,133818,,,,
11586,,,,,,,,,147955,,147955,,147955,,,,,
11587,225929,225929,,,,,,,,,,,,225929,,,,225929
11588,,,50259,,,,,,50259,,,50259,,,,,,50259
11589,,,,,,100101,,,,,100101,,,100101,,100101,,
11590,,,,,,,,55956,,,,,,,55956,,,55956
11591,,82964,,82964,,82964,,,,,82964,,,,,,,
11592,66646,,,,,,,,,,,66646,,,,,,66646
11593,,125002,,,,,,,,,125002,,,125002,,,,
11594,,,,,84581,,,,,84581,,84581,,84581,,,,84581
11595,,,,,,83700,,,,,,,,,,,,
11596,341146,,,,,341146,341146,,,,341146,,,,,,,
11597,,,,68059,,,,,,,,,,68059,,,,
11598,,,,,,,,,158414,,,,158414,,,,,158414
11599,,126177,,,,,,,,,,126177,,,,,,126177
11600,,,153063,,,153063,,,,153063,,153063,,,,,,
11601,,73597,,73597,73597,,,73597,,,,,,,,,,
11602,,,,,,,,,,87589,,,,87589,,,,
11603,,61007,61007,,,,,,,,,,,61007,61007,,,
11604,,303539,,,,,,,,,,,,,,,,
11605,,,,,,,102809,,,,,,,102809,,,,
11606,,,,,,,,,,,,198957,,,,198957,198957,198957
11607,,,,58557,,,,,,,,,,,,58557,,
11608,,,,,57234,,,57234,,,,57234,,,,,57234,
11609,,,,,,,,,,,117741,,117741,,,117741,,
11610,,109740,,,109740,,,,,,,,,109740,,,,
11611,,,,,,,,,,,,,,158394,,,,
11612,,,,,,,,,50985,,,,50985,,,,,
11613,79081,,,,,,,,,,,,,,79081,,,
11614,,,,,,,,51455,,,,,,,,,,
11615,,,,,,,,,,,,83028,,83028,,,,
11616,,,292870,,292870,292870,292870,,,,,,,,,,,
11617,,,,119700,,,,,,119700,,119700,,,,,119700,
11618,,,,,,,,60168,,60168,,60168,,,,,,
11619,,83433,,83433,,,83433,83433,,,,83433,,,,,,
11620,,56483,56483,,,,,56483,,,,56483,,,,,,
11621,116287,116287,,,,,,,,,,,,,,,,116287
11622,,,,,250620,250620,,,,250620,,,,,,250620,,
11623,,,,,,,,,91782,91782,,,91782,,,,,91782
11624,,,,,154148,,,,154148,,,,,,154148,,,
11625,,,,,,43944,,,,,43944,43944,,,,,,
11626,,,,,,,319984,,,319984,,,319984,,,,,
11627,,,,,,,,62360,,,,,,,,,,
11628,,72386,,,,,,72386,,,,,,,,72386,,
11629,,,,,,,,,68275,,,68275,68275,,,,,
11630,,,,,,,,,,,,,148462,,,,148462,
