ID_cleaned,is_AWS_required_skills,is_Azure_required_skills,is_Docker_required_skills,is_GCP_required_skills,is_git_required_skills,is_Hadoop_required_skills,is_Java_required_skills,is_Kubernetes_required_skills,is_MLOps_required_skills,is_MLP_required_skills,is_PyTorch_required_skills,is_Python_required_skills,is_R_required_skills,is_SQL_required_skills,is_Scala_required_skills,is_Pyspark_required_skills,is_Tableau_required_skills,is_TensorFlow_required_skills
12625,,,,,,,,,MLOps,MLP,,Python,,,,,,TensorFlow
12626,,,,GCP,,,,,,,,,,,,,,
12627,,,,,,,,Kubernetes,,,,,,,,,,
12628,AWS,,,GCP,,,,,,,,,,SQL,,,,
12629,,,,,,,Java,,,MLP,,Python,,,,,,TensorFlow
12630,,,,GCP,,,,,,MLP,,,,,,PySpark,,
12631,AWS,,,GCP,,,Java,,,,,Python,,,Scala,,,
12632,,,,,,,Java,,,MLP,,Python,,,,,,
12633,,,,,Git,,,,,MLP,,,,,Scala,,,
12634,,,,,Git,,,,,,,,,SQL,Scala,,,
12635,,Azure,,,,,,,,,,,R,SQL,,,,
12636,AWS,,,,,,Java,,,,,,,,Scala,,,
12637,,,,,,,Java,,MLOps,,,,,,,,Tableau,
12638,AWS,,,,,Hadoop,,Kubernetes,,,,,,,,,,
12639,,Azure,Docker,,,,,,,,,Python,,,,,,
12640,AWS,,Docker,GCP,,,,,MLOps,,,Python,,,,,,
12641,,,,,,,Java,,,,,,,,Scala,,,
12642,,,,GCP,,,,,,MLP,,,,SQL,,,Tableau,
12643,,,Docker,GCP,,,,Kubernetes,MLOps,,,,,,,,,
12644,,,,,,Hadoop,,,,MLP,,,R,,,,,
12645,,,,,,,,,,MLP,PyTorch,,,SQL,,,,
12646,,,,,,,,Kubernetes,,,,,,,Scala,,,
12647,,,,,,Hadoop,Java,,,,,,,,,,Tableau,
12648,,,,,,,,,,,,,,,Scala,PySpark,Tableau,
12649,,,,,,,,,,,PyTorch,,,,,,,
12650,,,,,,Hadoop,,,,MLP,,,,SQL,,,,
12651,,,,GCP,,,,,,,,,R,,,PySpark,,TensorFlow
12652,,,,,,,,,MLOps,MLP,,,,,,PySpark,,
12653,,,,GCP,Git,,,,,,,,R,,,,,TensorFlow
12654,AWS,,,,,,,Kubernetes,,,,,,,,PySpark,,TensorFlow
12655,,,,GCP,Git,,,,,MLP,,,,,,,Tableau,
12656,,,,,,,Java,,,MLP,,,,,,PySpark,,
12657,,,,,Git,,,,,,,,,,Scala,,Tableau,
12658,,,,,,,,,,,,Python,,,,,,TensorFlow
12659,,,,,,,,,,MLP,,Python,,,,,,TensorFlow
12660,,,,,,,,,MLOps,,,,,SQL,,PySpark,,
12661,AWS,,,,,,,,,,PyTorch,,,,Scala,,,TensorFlow
12662,,,Docker,,,Hadoop,Java,,,,,,,,,,,
12663,,Azure,,GCP,Git,,,Kubernetes,,,,,,,,,,
12664,,,,,Git,,,,,,PyTorch,,,,Scala,,,
12665,,,,,,Hadoop,,Kubernetes,,,,,R,,,,,
12666,,,,,,Hadoop,,,MLOps,,,Python,,SQL,,,,
12667,,Azure,,,,,Java,,,,,,,SQL,Scala,,,
12668,,Azure,Docker,,,Hadoop,,,,,,,,,,,,
12669,,,,,,,,,,,PyTorch,,,,,,,TensorFlow
12670,,,,,,Hadoop,,,,,,,,SQL,,PySpark,,
12671,,,,,,Hadoop,,,MLOps,MLP,PyTorch,,,,,,,
12672,,,,GCP,,,,,,,PyTorch,,,,Scala,,,
12673,,,,,,,,,,,PyTorch,,,,Scala,,Tableau,
12674,,,Docker,,,,,,,,,,,,,PySpark,Tableau,
12675,,,,,,,,Kubernetes,,,,,,,,,,
12676,,,Docker,,,,,,,,PyTorch,,,,,,,
12677,AWS,,,,Git,,Java,Kubernetes,,,,,,,,,,
12678,,,,,,,,,,,,Python,,,,PySpark,Tableau,TensorFlow
12679,,,Docker,,,,,,,MLP,,,,,,,,TensorFlow
12680,,,,,,,,Kubernetes,MLOps,,,,R,,,,,
12681,,,,,,,,Kubernetes,MLOps,,,,,,,,Tableau,
12682,,Azure,,,,,,,,,,Python,,,,,,
12683,,,,GCP,,,,,,,,,,,,,,TensorFlow
12684,,,,GCP,,,,,MLOps,,,,,,,PySpark,,
12685,,,,,,,Java,,,,,,,,Scala,,Tableau,
12686,,,,,,,,,,,,,R,SQL,,PySpark,,
12687,,,,,Git,,,,,,PyTorch,,,,,,Tableau,
12688,,,Docker,,,Hadoop,,Kubernetes,,,,Python,,,,,,
12689,,,,,,Hadoop,,Kubernetes,MLOps,,,,,,Scala,,,
12690,,,,,,,,,,,PyTorch,,R,,,,Tableau,TensorFlow
12691,AWS,,,,,,,,,,,,,,,PySpark,,TensorFlow
12692,,,,,,,Java,,,,,Python,R,,,,,TensorFlow
12693,,,,,Git,,,Kubernetes,,MLP,,Python,,,,,,
12694,,Azure,,,,,Java,,,MLP,,,,,,,,
12695,,,,,Git,,Java,,MLOps,,PyTorch,,,,,,,
12696,,,,,,,,,,,,Python,,,,,,TensorFlow
12697,,,Docker,,,,,,MLOps,,PyTorch,,R,,,,,
12698,,,,,,,,,,,,Python,,SQL,,,,
12699,,,,,,,,Kubernetes,,,PyTorch,,,,,,,
12700,,,,,,Hadoop,,Kubernetes,,,,,,,Scala,,,
12701,,,,,,Hadoop,,,,MLP,,,,,Scala,,,
12702,,,,,,Hadoop,,,MLOps,,,Python,,,,,,
12703,,,,,,,Java,,,,PyTorch,,,SQL,,,,TensorFlow
12704,,,,,,Hadoop,,,,,,Python,,SQL,,,,
12705,,,,,,Hadoop,,,,,,Python,,,,,,TensorFlow
12706,,,Docker,,,,Java,,MLOps,,,,,,,PySpark,,
12707,,,,,Git,,,Kubernetes,,,,Python,,,,,,
12708,,,,,,Hadoop,,,,,,,,,,,Tableau,
12709,,,,,,,Java,,,,,Python,,SQL,,,,TensorFlow
12710,AWS,,,,,,,,,,,,R,,,,,
12711,,,,,Git,,Java,,,,PyTorch,Python,,,,,,
12712,,,,,,,,,,,,,,SQL,,,Tableau,TensorFlow
12713,,,,,,,,,,,PyTorch,,,,,PySpark,,TensorFlow
12714,AWS,,,,,Hadoop,,,,MLP,,Python,,,,,,
12715,,,Docker,,,,Java,Kubernetes,,,,,,,,PySpark,,
12716,,,,,,,,,MLOps,,,Python,,,,,Tableau,
12717,,,,,,,,,,,PyTorch,,R,,,,,
12718,,,,,,,,,MLOps,,,Python,,,,,,
12719,,,,,Git,,,,,MLP,PyTorch,,,,,,,
12720,,Azure,,GCP,,,,,,,,,,,Scala,,,
12721,,Azure,,GCP,,,,,,,PyTorch,,,SQL,,,,
12722,,,,GCP,,,,,,,,,R,,Scala,,,
12723,,,Docker,,,,,,,,PyTorch,,,,,PySpark,,
12724,,,,,,,,,,,,,,,,,Tableau,TensorFlow
12725,,,,,,,Java,,,,,,,,,PySpark,,
12726,,,,,,,,,,,PyTorch,,,,,,,TensorFlow
12727,,Azure,,,Git,,,,,,,,,,,,,TensorFlow
12728,,Azure,,,,,,,,,,,R,SQL,,,,
12729,,Azure,,GCP,,,,Kubernetes,,,,,,,,,,TensorFlow
12730,,,,,,,,,,,,,R,,,,,
12731,,,,,,,,,MLOps,MLP,,,,SQL,,,,
12732,,,,,,,Java,,,,,Python,,SQL,,,,
12733,,,,,,,Java,,,,,Python,R,SQL,,,,
12734,,,,,Git,,Java,,,,,Python,,SQL,,,,TensorFlow
12735,,,,,,Hadoop,Java,,,,,,,,,,,
12736,,,,GCP,,,,,,,PyTorch,Python,,,,,Tableau,
12737,,,,,,Hadoop,Java,,,,,,,,,,,
12738,,,,,,,,,,,PyTorch,,R,SQL,Scala,,,
12739,,,,,,,,Kubernetes,,,,,,,,PySpark,,
12740,,Azure,,,,,,Kubernetes,,,,,,,,,Tableau,TensorFlow
12741,AWS,,Docker,,,,,Kubernetes,,,,,R,,,,,
12742,AWS,,,GCP,,,,Kubernetes,,,,,R,,,,Tableau,
12743,,,,,Git,,,,,,,Python,,,Scala,,,
12744,,,,,,,,,,,PyTorch,,R,,Scala,,,
12745,AWS,,Docker,,,,Java,,,,,,,,,,,TensorFlow
12746,,,,,,,,,,,PyTorch,,R,,,,,
12747,,,,,,,,,,,,,,,Scala,PySpark,,
12748,,,,,,,,,,,PyTorch,,,,Scala,PySpark,,TensorFlow
12749,,,,,,,,,MLOps,,PyTorch,,,,Scala,,,
12750,,,,GCP,,,,,,,,Python,,,Scala,,,
12751,,,,,Git,Hadoop,Java,,,,,,R,,,PySpark,,
12752,,,,,,,,,,,,Python,R,,,PySpark,,
12753,,,,GCP,Git,,,,,MLP,,Python,,,,,,
12754,,Azure,Docker,GCP,,,,,,MLP,,,,,,,,
12755,,,,,Git,,Java,,MLOps,,,,R,SQL,,,,
12756,,Azure,,,,,,,MLOps,,PyTorch,,,,Scala,,,
12757,,,,,Git,,,,,,,Python,,,,PySpark,,
12758,,,,,Git,,Java,Kubernetes,,,,,,,Scala,,,
12759,,,,GCP,,,,,,,,,R,,,PySpark,,
12760,,,Docker,,,,,Kubernetes,,,,,R,,,,,
12761,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
12762,,,,,,,,,,,,,,SQL,,,Tableau,
12763,,,,,,,,,,,PyTorch,,,SQL,,,Tableau,
12764,,Azure,,,,,,,,,,Python,,,,,,
12765,,,Docker,,,Hadoop,,,,,,,,,,,,
12766,,,Docker,,,Hadoop,Java,,,,,,,,,,,
12767,,,,,Git,,,,,,PyTorch,,,,,PySpark,,
12768,,Azure,,,,,,,MLOps,,,Python,,,,,,
12769,,,,,,,,,,,,,,SQL,,,,
12770,,,,,,,Java,Kubernetes,,,,,,,Scala,,,TensorFlow
12771,,,,GCP,,,,,,,,,,,,,Tableau,TensorFlow
12772,,Azure,,,,Hadoop,,Kubernetes,,,,,,,,,,TensorFlow
12773,,,,,,,,Kubernetes,,MLP,,,,SQL,,,,
12774,,,,,,,,Kubernetes,,,,,,,,,,
12775,,,,,,,,,,,PyTorch,Python,,,,,,
12776,,,,GCP,,Hadoop,,,,,,,,SQL,,,,
12777,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
12778,,,,,,Hadoop,,,MLOps,MLP,,,,,,PySpark,,
12779,,Azure,,,,,,,MLOps,,,Python,,,,,,
12780,,,,,,,,,,,,,R,,Scala,,,
12781,,,,GCP,,,,,,,PyTorch,,,,,,,
12782,,Azure,,,Git,,,,,,PyTorch,,,,,PySpark,,TensorFlow
12783,,,Docker,,,,,,MLOps,,,,,SQL,,,,
12784,AWS,,Docker,GCP,,,Java,,,,,,,SQL,,,,
12785,,,,,,,,Kubernetes,,,PyTorch,Python,,,,,,
12786,,,Docker,,,,,Kubernetes,,,,,,,Scala,,,
12787,,,Docker,,,,,,,,,,,SQL,,,Tableau,
12788,,Azure,,,Git,,,,,,,Python,,,,,,
12789,,,,,,,,,MLOps,,,Python,,,,,,TensorFlow
12790,,Azure,,GCP,,,,,,,,,,,,,Tableau,TensorFlow
12791,,Azure,,GCP,,,,Kubernetes,,,,,R,,,,,
12792,AWS,,,,,,,Kubernetes,MLOps,,,,,,,,Tableau,
12793,,,,GCP,,,,Kubernetes,,,,,,SQL,,,,
12794,,,,,Git,Hadoop,,,,MLP,,,,,,,,
12795,,,Docker,GCP,,,,,,,PyTorch,,,,Scala,,,TensorFlow
12796,,,,,Git,Hadoop,,,,,,,R,,,,,
12797,,,,,,,,Kubernetes,,,,,R,,,,Tableau,
12798,,,,,,,,Kubernetes,,,,,,SQL,,,,
12799,,,,,Git,,,,MLOps,,,,R,,,,,
12800,,,,,,,,,,,,,R,,,,Tableau,
12801,,,,,,,,,MLOps,,PyTorch,Python,,,,,,
12802,AWS,Azure,,GCP,,,,,,,,,,,,,Tableau,
12803,,,Docker,,,Hadoop,,,,,,Python,,,,,,TensorFlow
12804,,,,,,,Java,,,,PyTorch,,,SQL,,,,TensorFlow
12805,,,,,,,,,,,,,,,Scala,,Tableau,
12806,,,,GCP,,,,,,,PyTorch,,,SQL,,PySpark,,
12807,,Azure,Docker,,,,Java,,,,,,,,,,,
12808,,Azure,,,,Hadoop,,Kubernetes,MLOps,,,Python,,,,,,
12809,,,,,,,,,,,,Python,,,,,,TensorFlow
12810,,,,GCP,Git,,,,,,,,,SQL,,,,
12811,,,,GCP,,,Java,,,,,Python,,,,,,
12812,,,,,,Hadoop,,,,,PyTorch,,,SQL,,,,
12813,,,,,,,,,,,PyTorch,,,,,PySpark,,
12814,,,,,,,,,,,,Python,,,,,,TensorFlow
12815,,,,,Git,,,,,,PyTorch,,,,,,,TensorFlow
12816,AWS,,,,,,Java,Kubernetes,,MLP,,,,,,,Tableau,
12817,,,,,,,,Kubernetes,,,,,,SQL,,,,
12818,,,,GCP,,Hadoop,,,,,,,R,,,,,
12819,,,Docker,,,,,,MLOps,,,,,,,PySpark,,
12820,,,,GCP,,,,,,,,Python,,,,PySpark,,
12821,,,,GCP,,,,,,MLP,PyTorch,,,,,PySpark,,
12822,,,,,,,Java,Kubernetes,,,,Python,,,,,Tableau,
12823,,,,,,,,,MLOps,,,,,SQL,,,,
12824,,,,,,,Java,Kubernetes,,,,,,,,,Tableau,
12825,,,Docker,GCP,,,,,,,,Python,,,Scala,,,
12826,,,,,Git,,,,,MLP,,,,,,,,
12827,,,,,,,,,,,,,,SQL,,,,
12828,,Azure,,GCP,,Hadoop,,,,,,,,,Scala,,,
12829,,,,,,,Java,,,,,,R,SQL,,,,
12830,,,,,Git,,Java,,,,,,,,,,,
12831,,,Docker,GCP,,,,,,,,,,,,,,
12832,,,,,,,Java,,,,,,R,,,PySpark,,
12833,AWS,,,,,Hadoop,,,,,,,,,,,,TensorFlow
12834,,,Docker,,,,,,MLOps,,,,,SQL,,PySpark,,
12835,,,,GCP,,,,Kubernetes,,,,,,,Scala,,,
12836,,Azure,,,,,,,,MLP,,Python,,,Scala,,,
12837,,,,,,,Java,Kubernetes,,MLP,,Python,,,,PySpark,,
12838,,,,,,,,,,,,,,,Scala,,,TensorFlow
12839,,,Docker,,,,,,MLOps,,,Python,,,,,Tableau,
12840,,,Docker,,,,,,,,,,,,Scala,,,
12841,,,,GCP,Git,Hadoop,,,,,PyTorch,,R,,,,,
12842,AWS,,,,,,,,,,,,,,,,,
12843,,,,,Git,,,Kubernetes,,,,,,,,,,
12844,,Azure,,,,,Java,,,,PyTorch,,,,,,,
12845,,,,,,Hadoop,,,,MLP,,Python,,,,PySpark,,TensorFlow
12846,,,,,,Hadoop,Java,,,MLP,,,,,,,,
12847,,,,,,,,Kubernetes,,,,,R,SQL,,,,
12848,AWS,Azure,Docker,,,,,Kubernetes,,,,,,,Scala,,,
12849,,Azure,,,Git,,,,MLOps,MLP,,,,,,,,
12850,,,Docker,,,,,,,,PyTorch,,,,,,,TensorFlow
12851,,,,,,,,,,,,Python,,SQL,,,,TensorFlow
12852,,,,,,,,,,,,,R,,Scala,,,
12853,,,,,,,,,,MLP,,,R,SQL,,PySpark,,
12854,,,,,,,,,MLOps,,,,,,,,,
12855,,Azure,,GCP,,,,Kubernetes,,,,Python,,,,PySpark,,
12856,,,Docker,,,,,,MLOps,,,Python,,,,,,TensorFlow
12857,AWS,,,,,,Java,,,,,,,,Scala,PySpark,Tableau,
12858,,,,,Git,,Java,,,,,,,,,,,
12859,,Azure,,,Git,,,,,,,Python,,,,,,TensorFlow
12860,,Azure,,,,,Java,,,MLP,,,,,,,,
12861,,Azure,,,,,,,,,,,R,SQL,,,,
12862,,,,,,,,,,,PyTorch,Python,,SQL,,,,TensorFlow
12863,,,,GCP,,,,,,MLP,,,,SQL,,,,TensorFlow
12864,,,,,,,,,,,,,,SQL,,,Tableau,TensorFlow
12865,,,,,Git,,,,MLOps,,,,R,SQL,,,,
12866,,,,,,,,Kubernetes,,,,,R,,,,,
12867,,,,,,,,Kubernetes,,,,Python,,,,,,
12868,,,Docker,,,,,,,,,,,,Scala,,,TensorFlow
12869,,,,,,,,,,MLP,,,,SQL,,,,TensorFlow
12870,,,,,,Hadoop,,,,MLP,,,,,,PySpark,Tableau,TensorFlow
12871,,,,,Git,,Java,,,,,Python,,,,,,
12872,,,,,,,Java,,,,,,R,SQL,Scala,,Tableau,
12873,,,,,,,Java,,,,,,,,,,Tableau,TensorFlow
12874,,,,,,Hadoop,,,,,PyTorch,,,SQL,,,,
12875,,,Docker,GCP,Git,,,,,,,,,,,,,
12876,,,,GCP,,,,,,,,,,,,,,
12877,,,,GCP,,,Java,,,MLP,,,,,,,,
12878,,,Docker,,Git,,,,,,,,,,,,,
12879,,,,,,,,,,,,Python,R,,,PySpark,Tableau,
12880,,,,,Git,,Java,,,,,,,,Scala,,,TensorFlow
12881,,,,,Git,Hadoop,,,,,,Python,,,,,,TensorFlow
12882,,,,,,,,,,MLP,,Python,R,,,PySpark,,TensorFlow
12883,,,Docker,,,Hadoop,,,,,,,,,,PySpark,,
12884,,,,,,,Java,,,,,Python,R,,,,,TensorFlow
12885,,,,,,,,,,MLP,PyTorch,,,,Scala,,,
12886,,,,GCP,,,Java,,,,,,R,,Scala,,,
12887,,,,GCP,,,,Kubernetes,,,,,,,,,Tableau,
12888,,,,,,Hadoop,Java,,,,,,,,,,,TensorFlow
12889,,,,,,,,Kubernetes,,MLP,,Python,,,,PySpark,,
12890,,,,,,,,Kubernetes,,MLP,,,,,,PySpark,,
12891,,,,,,Hadoop,,,MLOps,,,,,SQL,,PySpark,Tableau,
12892,,,,,,,,,,,,Python,,,,,,TensorFlow
12893,,,,,,,Java,,,,,,,,,,Tableau,
12894,,,,,,,,,MLOps,,PyTorch,,,,,,,
12895,,,Docker,,,Hadoop,,,,,,Python,,,,,,
12896,,,,,Git,,,Kubernetes,,,,,,SQL,,,,
12897,,,Docker,,,,,,,,PyTorch,,,SQL,,,,
12898,AWS,,,,,,,,,,,Python,,SQL,,,,TensorFlow
12899,,,,,,,,,MLOps,,,Python,,,,,,
12900,,,,,,,,Kubernetes,,,,,,,Scala,,Tableau,
12901,,Azure,,GCP,,,,,,,,Python,R,,,,,
12902,,,,,,Hadoop,,,,,,Python,,,,,,
12903,,,,,,Hadoop,,,,,,,,SQL,Scala,PySpark,,
12904,,,,GCP,,,Java,Kubernetes,,,,Python,,,,,,TensorFlow
12905,,,,,Git,,,,,MLP,,,,SQL,,,,
12906,,,,,,,,Kubernetes,,,,,,SQL,,,,
12907,,,,,,,,,,,,Python,,SQL,,,,
12908,,Azure,,,,,,,,,,,,,,,Tableau,
12909,,,,,,,,,,,PyTorch,,,,Scala,,,TensorFlow
12910,,,,,,,,,,,,Python,,,,,,TensorFlow
12911,,,,,,,,,MLOps,MLP,PyTorch,,,,,,,
12912,AWS,,,,,,Java,,MLOps,,,,,SQL,,,,
12913,,,,,,,Java,,,,,,R,,Scala,,,
12914,AWS,,Docker,,,,Java,,,,,,,,Scala,,,
12915,,,,,,,,,,,,Python,,,Scala,,Tableau,
12916,,,,,,Hadoop,,,MLOps,,,Python,,,,,,
12917,,Azure,,,,,,,,,,,,SQL,,,,
12918,,,,GCP,,,Java,,,,PyTorch,,,,,,,
12919,,,,GCP,,Hadoop,Java,,,,,Python,,,,,,
12920,,,,GCP,,,,Kubernetes,,,,Python,,,Scala,,,
12921,,,,,Git,,,,,,PyTorch,Python,,,,,Tableau,
12922,,,,GCP,,,,,,MLP,PyTorch,,,,,,,TensorFlow
12923,AWS,,,,,,Java,,,,,Python,,,,,,TensorFlow
12924,,Azure,,,,,,Kubernetes,,,,Python,,,,,,
12925,,Azure,,,,,,,,,,,,SQL,,,,TensorFlow
12926,AWS,,Docker,,,,,,,,,,,SQL,,,,
12927,,Azure,Docker,,,,Java,,,,,,R,,,,,
12928,,,,,,,,,,,,,R,,,,,
12929,,Azure,,,,,,,MLOps,,,Python,,,,,,TensorFlow
12930,,,Docker,GCP,,,Java,,,,,,,,Scala,,,
12931,,Azure,,,,,,,,,,Python,,,,,,
12932,,,,GCP,,,,,,,PyTorch,,,,,PySpark,,
12933,,,,,,,,,,,PyTorch,,,SQL,,PySpark,,
12934,,,Docker,,,,Java,Kubernetes,,,,,,,,,,
12935,,,,GCP,,Hadoop,,,,,,,,,,PySpark,,
12936,,,,,,,,,,,,Python,R,,,PySpark,,
12937,,,,GCP,,Hadoop,,,MLOps,,,,,,,,,
12938,,,,GCP,,,,,MLOps,,,,,SQL,,,,
12939,,,,,,,,,,,,,,SQL,,PySpark,,
12940,AWS,,,,,,,,,,,,,,,,Tableau,
12941,,Azure,,,,,,,,,,,,,Scala,,,
12942,AWS,,,GCP,,,Java,,MLOps,,,,,,Scala,,,
12943,,Azure,,,,,Java,,,,,Python,,,,PySpark,,TensorFlow
12944,,,,,Git,,,,MLOps,,,,,,,,Tableau,
12945,,,,,,,,,,,,Python,,,,,,TensorFlow
12946,,,,,Git,,,,,MLP,,,,,,,,
12947,,,,,,Hadoop,,Kubernetes,,MLP,,,,,,,,
12948,,,,GCP,,,,Kubernetes,,,,Python,,SQL,,,,
12949,,Azure,,,,,,,,,,Python,,,,PySpark,,
12950,,,,,,,,,,,,,R,,,,,TensorFlow
12951,,,,,,,,,,,PyTorch,,,,,,,
12952,,,,,,,,,,,,,,,,PySpark,,
12953,,,,,,Hadoop,,Kubernetes,,,,Python,,,,,,
12954,,,,,,,,,,,,Python,,SQL,Scala,,,
12955,,,,,,,,,,,,Python,,,,,Tableau,TensorFlow
12956,,,,,,Hadoop,,,,,,,,,Scala,,,
12957,,,,,,Hadoop,,,,,,Python,,SQL,,,,
12958,AWS,,,,Git,,,,,,,,,SQL,,,,TensorFlow
12959,,,,,,,,,MLOps,,PyTorch,,,SQL,,,,
12960,,,,GCP,,Hadoop,,Kubernetes,,,,,,SQL,,,,
12961,,Azure,Docker,,,,,,,MLP,,,,,,,,
12962,,Azure,Docker,GCP,,,,,,,,,,,,,,
12963,,,,,,,,Kubernetes,,,,,,,,,Tableau,
12964,,,Docker,GCP,,,,,,,,,,SQL,,,,
12965,,,,,Git,,Java,,,,,Python,,,,,,
12966,,Azure,,,Git,,,,,,,,R,,,,,
12967,,Azure,,,,,,,MLOps,,,,,,,,,
12968,,,,,,,Java,Kubernetes,,MLP,,,,,,,,
12969,,,,GCP,,,,,,,,,,,,,,
12970,AWS,,,,Git,,,,,,,,,,,,,
12971,,,,,Git,,,,MLOps,,,,,,,,,
12972,,,,GCP,,Hadoop,,,,,,,R,SQL,,PySpark,,
12973,,,,,,,Java,Kubernetes,,MLP,,,,,,,,
12974,,,,,Git,,,,,,,,,,Scala,PySpark,,
12975,,,,,,,,Kubernetes,,,,,,SQL,Scala,,,
12976,,,,,,Hadoop,Java,,,,,Python,,,,,,
12977,,Azure,,,,,,,,,,,,SQL,Scala,,,
12978,,,,,Git,Hadoop,,,,,,,,SQL,,,,
12979,,,,,,,Java,,,,,,R,,,,Tableau,
12980,,,,,Git,,,,,,PyTorch,,,,,,,
12981,AWS,,Docker,GCP,,,,Kubernetes,,,,,,,Scala,,,
12982,,,,,,,,,MLOps,MLP,PyTorch,Python,,,,,,
12983,,,Docker,,,Hadoop,,,,,,,,,,,Tableau,
12984,,,,,,,,,,MLP,,,,,Scala,,,
12985,,,,,,,Java,,,,,,R,,,PySpark,,
12986,,,,GCP,,Hadoop,Java,,,,,,,,,,,
12987,,,,,,,,,,MLP,PyTorch,,,,,PySpark,,
12988,,,,,,,,,,,,,,,,,Tableau,TensorFlow
12989,,Azure,,,,,Java,,,,,Python,R,,,,Tableau,
12990,,,Docker,GCP,,,,Kubernetes,,,,Python,,,,,,TensorFlow
12991,,Azure,,,Git,,,,,,PyTorch,Python,,,,,,
12992,AWS,,,,,,,,,,,,R,SQL,,,,
12993,,,,,Git,,,,,,,Python,,,,,,
12994,AWS,,,,,,,,,,,,,,Scala,PySpark,,
12995,,,Docker,,,Hadoop,,,MLOps,,,,,,Scala,,,
12996,,,,,Git,,,,,,PyTorch,,,SQL,Scala,,,
12997,,,,,Git,Hadoop,,,,,,,,,,,Tableau,
12998,,,Docker,,,,,,,,,,R,,,,,TensorFlow
12999,,,,,,,,,,,,Python,,,,,,TensorFlow
13000,,,Docker,,,,,,,,,,,,Scala,,Tableau,
13001,,,,,,,,,,,,,,,,,,
13002,,,,GCP,,,,Kubernetes,,,,Python,,,,,,
13003,,Azure,Docker,,,,,,,,,Python,R,,,,,
13004,,,,,,Hadoop,,Kubernetes,,,,,R,,Scala,,,
13005,,,,,Git,,,,,,,Python,,,,,,
13006,,,,,,Hadoop,Java,Kubernetes,,,,,,,,,,
13007,,,,,,,,,,,,Python,,,,,,
13008,,,,,,,,,,,,,,,Scala,,Tableau,
13009,,Azure,,,,,,,,,,,,,,,Tableau,
13010,,,,,,Hadoop,Java,,,,,,,,Scala,,Tableau,
13011,,,,,,Hadoop,Java,,,,,,R,,,,,
13012,,,,GCP,,,Java,,,,,,,,,PySpark,,
13013,,Azure,,,,,,,,,PyTorch,,,,,PySpark,,TensorFlow
13014,AWS,Azure,,,,,,,,,,,R,SQL,,,,
13015,,Azure,,,,,,,MLOps,,,,,,,PySpark,,TensorFlow
13016,,,Docker,,,Hadoop,,,,,,,,,Scala,,,
13017,,,,,,,Java,,,,,,,,,PySpark,,
13018,,,,,,,,Kubernetes,,,,,,,,,,
13019,AWS,,,,,,,,,,,Python,,SQL,,,Tableau,
13020,,,,,,,,,,,,Python,,,,,Tableau,
13021,AWS,,,,Git,,Java,,,,,,,,,,,
13022,,,,,,,,,,,,Python,,,,,Tableau,
13023,,,,,,Hadoop,,Kubernetes,,,,Python,,,,,,
13024,,,,,,,,,,,PyTorch,Python,,SQL,,PySpark,Tableau,
13025,,,,,,,Java,,,,PyTorch,,,,,,,TensorFlow
13026,,,,,,,Java,,MLOps,,,,,,,,,
13027,,,Docker,,,,,,,,,,R,,,,,
13028,AWS,Azure,Docker,,,,,,,MLP,,Python,,,,,,
13029,,,,,,,,,,,,,R,,Scala,,,
13030,,,Docker,,,,,,MLOps,,PyTorch,,,,,,,
13031,,,,,,Hadoop,,,,MLP,,,,,,,,
13032,,,,,,,,,,MLP,PyTorch,,R,,,,,
13033,,,,,,,,,,,,Python,,,,PySpark,,
13034,,,,,,,,,,,,,R,SQL,,,,
13035,,Azure,,GCP,,,,,,,,Python,,,,,,
13036,,,,,,,,,,,,,,,Scala,,Tableau,
13037,AWS,,,GCP,,,,Kubernetes,,,,,,,,,,
13038,,,,GCP,,,,,MLOps,,,,,SQL,,,,
13039,AWS,,,,,,,,,,,Python,,SQL,,,,
13040,,,,GCP,,,,,,MLP,PyTorch,,,,,,Tableau,
13041,,,,,,,,,,,PyTorch,,,SQL,,,Tableau,
13042,,Azure,,,,Hadoop,,,,,,,,,,,,
13043,,Azure,,,,,,,MLOps,,,,R,,Scala,PySpark,,
13044,,,,,,,,,,MLP,,,,SQL,,,,TensorFlow
13045,,,,,,,,Kubernetes,,MLP,PyTorch,,,,,,,
13046,,,,,,,,,,,,,,,Scala,,,
13047,,,,,,,,Kubernetes,,MLP,PyTorch,,,,,,,
13048,,,,,,,Java,Kubernetes,,,,Python,R,,Scala,,,
13049,,,,GCP,,,,Kubernetes,,,,,,,,,Tableau,TensorFlow
13050,,Azure,,,,Hadoop,,,,MLP,,,,,,,,
13051,,,,,Git,,Java,,,,,Python,,,,,,
13052,,,,,Git,,,,,MLP,,,,,,,,
13053,,,,,,,Java,Kubernetes,,MLP,,,R,,,PySpark,,
13054,,,,,,,,,MLOps,,PyTorch,,R,,,,Tableau,
13055,,,,GCP,,,,Kubernetes,,,PyTorch,Python,,,,,,
13056,,Azure,,,,,,,,,PyTorch,,,SQL,,,,
13057,,Azure,,,,,,,,MLP,,,,,,,,
13058,,,,,,Hadoop,,Kubernetes,,,,Python,,,,,,
13059,,,,,,,Java,,,,,,R,SQL,,,,
13060,,,,GCP,,,,,,,,,,,Scala,,,TensorFlow
