ID_cleaned,job_id,job_title,salary_usd,salary_distribution_usd,salary_currency,experience_level,experience_level_cleaned,employment_type,employment_type_cleaned,company_location,company_size,company_size_cleaned,employee_residence,remote_ratio,required_skills,is_AWS_required_skills,is_Azure_required_skills,is_Docker_required_skills,is_GCP_required_skills,is_github_required_skills,is_Hadoop_required_skills,is_Java_required_skills,is_Kubernetes_required_skills,is_MLOps_required_skills,is_NLP_required_skills,is_PyTorch_required_skills,is_Python_required_skills,is_R_required_skills,is_SQL_required_skills,is_Scala_required_skills,is_Pyspark_required_skills,is_Tableau_required_skills,is_TensorFlow_required_skills,education_required,years_experience,industry,posting_date,application_deadline,application_period_days,job_description_length,benefits_score,company_name
14101,AI14101,Head of AI,96191,"80,000 - 100,000 USD",EUR,MI,Mid-level,PT,Part-Time,France,L,Large,Germany,50,"Docker, Kubernetes, NLP, Scala",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,PhD,4,Consulting,2/25/2024,4/27/2024,62,966,5.6,Algorithmic Solutions
14102,AI14102,Data Analyst,77846,"60,000 - 80,000 USD",USD,SE,Senior,CT,Contract,Japan,S,Small,Japan,50,"Kubernetes, NLP, SQL, Hadoop",0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,Associate,6,Transportation,1/23/2025,4/4/2025,71,1125,5.3,Cloud AI Solutions
14103,AI14103,Research Scientist,152253,"140,000 - 160,000 USD",USD,SE,Senior,FL,Freelance,Sweden,L,Large,United States,0,"GCP, NLP, MLOps, Tableau, Linux",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Bachelor,7,Media,3/31/2025,5/7/2025,37,797,8.7,TechCorp Inc
14104,AI14104,AI Research Scientist,82080,"80,000 - 100,000 USD",USD,MI,Mid-level,FT,Full-Time,Singapore,M,Medium,Singapore,50,"Computer Vision, Deep Learning, Spark, NLP",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,PhD,4,Automotive,6/10/2024,7/1/2024,21,1980,7.1,Quantum Computing Inc
14105,AI14105,NLP Engineer,76068,"60,000 - 80,000 USD",EUR,MI,Mid-level,CT,Contract,Germany,S,Small,France,0,"Hadoop, Python, Scala, TensorFlow, Azure",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,Master,2,Education,7/8/2024,7/27/2024,19,1805,6.1,Cloud AI Solutions
14106,AI14106,AI Product Manager,102630,"100,000 - 120,000 USD",USD,MI,Mid-level,PT,Part-Time,Denmark,S,Small,Denmark,50,"R, AWS, SQL, Docker",1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Associate,2,Manufacturing,2/14/2024,4/13/2024,59,2006,6,Digital Transformation LLC
14107,AI14107,Deep Learning Engineer,82215,"80,000 - 100,000 USD",USD,SE,Senior,FT,Full-Time,Israel,M,Medium,Israel,0,"PyTorch, TensorFlow, Python",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Bachelor,8,Real Estate,2/26/2025,4/21/2025,54,1557,7.8,Future Systems
14108,AI14108,AI Specialist,223978,"More than 180,000 USD",EUR,EX,Executive,CT,Contract,Germany,S,Small,Austria,100,"Kubernetes, AWS, Mathematics",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Associate,12,Automotive,6/9/2024,8/12/2024,64,1387,8,Future Systems
14109,AI14109,Data Scientist,226673,"More than 180,000 USD",EUR,EX,Executive,FT,Full-Time,France,L,Large,France,50,"Kubernetes, GCP, NLP, Data Visualization, Scala",0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Bachelor,14,Energy,11/6/2024,12/17/2024,41,1056,6.6,Predictive Systems
14110,AI14110,Deep Learning Engineer,122650,"120,000 - 140,000 USD",USD,MI,Mid-level,CT,Contract,Switzerland,S,Small,Switzerland,100,"SQL, Scala, Kubernetes",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Master,2,Media,9/16/2024,10/26/2024,40,1025,5.8,DataVision Ltd
14111,AI14111,Computer Vision Engineer,81222,"80,000 - 100,000 USD",USD,SE,Senior,FL,Freelance,China,M,Medium,Sweden,0,"MLOps, Python, TensorFlow, SQL, Azure",0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,Associate,5,Transportation,1/7/2025,3/20/2025,72,2462,6.5,Future Systems
14112,AI14112,Deep Learning Engineer,49669,"40,000 - 60,000 USD",USD,EN,Entry-level,CT,Contract,Japan,M,Medium,Japan,100,"Kubernetes, R, PyTorch, Git, Linux",0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,Master,1,Finance,4/14/2024,6/9/2024,56,796,9.3,Predictive Systems
14113,AI14113,AI Research Scientist,63089,"60,000 - 80,000 USD",USD,MI,Mid-level,CT,Contract,China,S,Small,China,50,"Kubernetes, R, Git, Mathematics, Spark",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,Master,2,Media,3/29/2025,5/16/2025,48,1608,6,DeepTech Ventures
14114,AI14114,AI Specialist,103715,"100,000 - 120,000 USD",USD,SE,Senior,FL,Freelance,South Korea,M,Medium,Norway,100,"Linux, Hadoop, Scala",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,9,Finance,8/21/2024,9/24/2024,34,1160,6.7,Machine Intelligence Group
14115,AI14115,AI Software Engineer,123156,"120,000 - 140,000 USD",USD,SE,Senior,FT,Full-Time,Sweden,M,Medium,Sweden,50,"R, Java, Spark, Data Visualization",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Master,7,Education,10/28/2024,12/18/2024,51,1827,7.5,DataVision Ltd
14116,AI14116,Data Scientist,66556,"60,000 - 80,000 USD",USD,SE,Senior,PT,Part-Time,Japan,S,Small,Japan,50,"Tableau, Docker, Statistics, SQL, GCP",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,PhD,5,Finance,7/23/2024,8/25/2024,33,1034,7.7,Digital Transformation LLC
14117,AI14117,Data Engineer,112129,"100,000 - 120,000 USD",USD,SE,Senior,CT,Contract,China,L,Large,China,100,"Scala, Java, Mathematics, Tableau",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,Associate,6,Healthcare,3/14/2025,4/6/2025,23,2278,6.8,Autonomous Tech
14118,AI14118,Deep Learning Engineer,84674,"80,000 - 100,000 USD",USD,SE,Senior,FL,Freelance,Finland,S,Small,Finland,0,"Linux, Hadoop, Azure",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor,8,Transportation,4/11/2025,5/13/2025,32,1389,8.1,DeepTech Ventures
14119,AI14119,AI Product Manager,141563,"140,000 - 160,000 USD",USD,MI,Mid-level,PT,Part-Time,Switzerland,M,Medium,Ireland,100,"Statistics, Git, Kubernetes, MLOps, Deep Learning",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Master,4,Retail,12/28/2024,2/1/2025,35,1087,9.7,Cloud AI Solutions
14120,AI14120,Research Scientist,47447,"40,000 - 60,000 USD",USD,EN,Entry-level,PT,Part-Time,Ireland,M,Medium,United Kingdom,0,"R, Hadoop, Spark, Docker",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Master,0,Government,2/20/2025,4/7/2025,46,520,9.8,TechCorp Inc
14121,AI14121,ML Ops Engineer,138570,"120,000 - 140,000 USD",EUR,SE,Senior,FT,Full-Time,Netherlands,S,Small,Netherlands,100,"GCP, Azure, Python",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Associate,9,Manufacturing,3/10/2024,4/17/2024,38,1061,6.3,Predictive Systems
14122,AI14122,AI Software Engineer,123183,"120,000 - 140,000 USD",USD,MI,Mid-level,CT,Contract,Norway,S,Small,Norway,100,"Statistics, Azure, SQL",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PhD,2,Real Estate,10/20/2024,11/7/2024,18,805,7.2,Digital Transformation LLC
14123,AI14123,Machine Learning Engineer,93842,"80,000 - 100,000 USD",USD,EN,Entry-level,PT,Part-Time,Switzerland,S,Small,Switzerland,0,"Hadoop, Kubernetes, Tableau, Java",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,Bachelor,0,Consulting,2/26/2024,3/15/2024,18,1007,9.3,Quantum Computing Inc
14124,AI14124,Head of AI,81306,"80,000 - 100,000 USD",EUR,MI,Mid-level,PT,Part-Time,France,S,Small,France,50,"Scala, PyTorch, Statistics",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Associate,3,Transportation,7/28/2024,8/30/2024,33,1957,8.6,AI Innovations
14125,AI14125,AI Architect,78442,"60,000 - 80,000 USD",USD,SE,Senior,PT,Part-Time,Austria,S,Small,Austria,100,"Linux, NLP, Tableau, TensorFlow",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Associate,8,Finance,1/17/2024,3/26/2024,69,2376,6.6,Digital Transformation LLC
14126,AI14126,AI Product Manager,166876,"160,000 - 180,000 USD",USD,EX,Executive,FL,Freelance,Japan,L,Large,Japan,50,"Mathematics, SQL, Tableau, PyTorch",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,PhD,12,Consulting,5/19/2024,6/2/2024,14,1979,7.7,Cloud AI Solutions
14127,AI14127,Data Scientist,119579,"100,000 - 120,000 USD",USD,SE,Senior,CT,Contract,Singapore,M,Medium,Singapore,0,"Git, Deep Learning, NLP",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Master,8,Transportation,9/3/2024,10/18/2024,45,1934,8.5,DataVision Ltd
14128,AI14128,Principal Data Scientist,159767,"140,000 - 160,000 USD",USD,SE,Senior,FT,Full-Time,Denmark,M,Medium,Denmark,100,"Python, Deep Learning, Kubernetes, Linux, GCP",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bachelor,7,Manufacturing,1/17/2025,1/31/2025,14,2182,9.9,Quantum Computing Inc
14129,AI14129,AI Research Scientist,107329,"100,000 - 120,000 USD",USD,SE,Senior,CT,Contract,China,L,Large,China,100,"Python, GCP, Tableau, Scala",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Master,9,Education,2/28/2024,3/14/2024,15,617,6.1,AI Innovations
14130,AI14130,Machine Learning Researcher,53625,"40,000 - 60,000 USD",USD,EN,Entry-level,CT,Contract,South Korea,L,Large,South Korea,100,"R, Hadoop, Kubernetes, Python",0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,Bachelor,1,Manufacturing,2/26/2025,4/6/2025,39,2241,6.9,Cloud AI Solutions
14131,AI14131,Research Scientist,73283,"60,000 - 80,000 USD",EUR,EN,Entry-level,FL,Freelance,Germany,L,Large,Germany,50,"Linux, TensorFlow, MLOps, GCP",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Master,0,Education,1/20/2025,2/18/2025,29,2474,8.5,AI Innovations
14132,AI14132,AI Product Manager,173404,"160,000 - 180,000 USD",EUR,EX,Executive,FT,Full-Time,Netherlands,L,Large,Netherlands,50,"Tableau, TensorFlow, PyTorch, Mathematics, R",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,Master,13,Media,2/19/2024,4/10/2024,51,1928,6.5,Cloud AI Solutions
14133,AI14133,NLP Engineer,168553,"160,000 - 180,000 USD",USD,SE,Senior,CT,Contract,Norway,S,Small,Norway,100,"PyTorch, SQL, Kubernetes",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Master,6,Education,1/4/2024,1/22/2024,18,748,9.5,DeepTech Ventures
14134,AI14134,AI Software Engineer,186974,"More than 180,000 USD",USD,EX,Executive,FL,Freelance,Finland,L,Large,United States,100,"R, PyTorch, Data Visualization, Linux, Deep Learning",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,PhD,18,Healthcare,12/25/2024,1/8/2025,14,906,6.9,Machine Intelligence Group
14135,AI14135,Deep Learning Engineer,160442,"160,000 - 180,000 USD",EUR,EX,Executive,FL,Freelance,Netherlands,M,Medium,Netherlands,0,"PyTorch, TensorFlow, Tableau, NLP, Statistics",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,Associate,14,Real Estate,1/30/2024,4/1/2024,62,2112,9,Digital Transformation LLC
14136,AI14136,AI Architect,148733,"140,000 - 160,000 USD",USD,EX,Executive,FT,Full-Time,China,S,Small,China,0,"Docker, Kubernetes, MLOps, Computer Vision, Tableau",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Master,17,Government,10/23/2024,12/8/2024,46,2323,8.4,Quantum Computing Inc
14137,AI14137,Data Scientist,193841,"More than 180,000 USD",USD,SE,Senior,CT,Contract,Norway,L,Large,Finland,100,"Java, SQL, Statistics",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Associate,6,Transportation,10/20/2024,12/15/2024,56,772,6.3,Smart Analytics
14138,AI14138,Machine Learning Engineer,102337,"100,000 - 120,000 USD",EUR,MI,Mid-level,CT,Contract,France,M,Medium,France,50,"Scala, SQL, Hadoop, MLOps, Kubernetes",0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,Bachelor,4,Transportation,6/23/2024,9/1/2024,70,2319,7.6,Cloud AI Solutions
14139,AI14139,AI Consultant,168777,"160,000 - 180,000 USD",EUR,SE,Senior,CT,Contract,Netherlands,L,Large,Netherlands,100,"Spark, NLP, Scala",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Master,5,Energy,8/22/2024,10/20/2024,59,2460,9.2,Advanced Robotics
14140,AI14140,Machine Learning Researcher,115881,"100,000 - 120,000 USD",USD,MI,Mid-level,PT,Part-Time,Switzerland,M,Medium,Australia,50,"Hadoop, Docker, R, Statistics, Linux",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Master,4,Technology,6/18/2024,7/12/2024,24,2114,7.6,Quantum Computing Inc
14141,AI14141,Computer Vision Engineer,115941,"100,000 - 120,000 USD",USD,MI,Mid-level,PT,Part-Time,Singapore,L,Large,Singapore,100,"Computer Vision, Statistics, Mathematics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor,2,Telecommunications,7/27/2024,9/2/2024,37,2041,5.5,Cloud AI Solutions
14142,AI14142,Computer Vision Engineer,99304,"80,000 - 100,000 USD",EUR,MI,Mid-level,PT,Part-Time,Germany,M,Medium,Germany,100,"Kubernetes, TensorFlow, GCP, Spark, SQL",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,Master,2,Manufacturing,3/1/2024,3/29/2024,28,1244,9.2,Quantum Computing Inc
14143,AI14143,AI Specialist,47539,"40,000 - 60,000 USD",USD,MI,Mid-level,CT,Contract,Japan,S,Small,Austria,50,"Kubernetes, Hadoop, Tableau, NLP",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Master,4,Energy,8/13/2024,10/13/2024,61,1714,8.6,Advanced Robotics
14144,AI14144,AI Consultant,73452,"60,000 - 80,000 USD",USD,MI,Mid-level,FT,Full-Time,Japan,L,Large,Japan,50,"Deep Learning, Linux, Tableau, PyTorch, Java",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,PhD,4,Telecommunications,9/26/2024,11/23/2024,58,1885,8.3,Future Systems
14145,AI14145,Autonomous Systems Engineer,99902,"80,000 - 100,000 USD",USD,EN,Entry-level,PT,Part-Time,Switzerland,S,Small,Switzerland,50,"Git, Hadoop, GCP, Java, Data Visualization",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Associate,0,Transportation,11/30/2024,1/23/2025,54,2225,7.2,Machine Intelligence Group
14146,AI14146,Data Scientist,202828,"More than 180,000 USD",USD,SE,Senior,FT,Full-Time,United States,L,Large,United States,100,"Deep Learning, Azure, Hadoop",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Associate,6,Real Estate,1/4/2024,3/10/2024,66,1374,9.8,TechCorp Inc
14147,AI14147,Autonomous Systems Engineer,61327,"60,000 - 80,000 USD",USD,EN,Entry-level,CT,Contract,India,L,Large,Japan,50,"Hadoop, Spark, GCP, Linux",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Master,1,Government,3/11/2024,5/20/2024,70,2298,6.7,Smart Analytics
14148,AI14148,Computer Vision Engineer,133432,"120,000 - 140,000 USD",USD,SE,Senior,FT,Full-Time,Sweden,S,Small,Sweden,0,"Kubernetes, Python, Spark, Azure, TensorFlow",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,Master,7,Government,6/14/2024,8/22/2024,69,1511,7.7,Smart Analytics
14149,AI14149,Robotics Engineer,146127,"140,000 - 160,000 USD",USD,EX,Executive,PT,Part-Time,Canada,M,Medium,Canada,50,"SQL, Docker, TensorFlow",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Bachelor,14,Government,2/19/2024,4/13/2024,54,1189,8.8,Autonomous Tech
14150,AI14150,Research Scientist,103284,"100,000 - 120,000 USD",EUR,MI,Mid-level,FT,Full-Time,France,L,Large,Finland,100,"Python, Scala, Git",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Associate,3,Healthcare,12/3/2024,1/21/2025,49,709,7.6,Quantum Computing Inc
14151,AI14151,AI Software Engineer,118794,"100,000 - 120,000 USD",USD,EX,Executive,FT,Full-Time,Ireland,L,Large,Ireland,100,"Docker, Kubernetes, Data Visualization, Spark",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Bachelor,15,Finance,5/27/2024,6/19/2024,23,2496,9.6,Machine Intelligence Group
14152,AI14152,AI Architect,127048,"120,000 - 140,000 USD",USD,MI,Mid-level,CT,Contract,Norway,S,Small,Norway,100,"Linux, Java, Kubernetes",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,PhD,3,Finance,3/22/2025,5/7/2025,46,2288,9.4,DataVision Ltd
14153,AI14153,Machine Learning Engineer,113898,"100,000 - 120,000 USD",USD,SE,Senior,CT,Contract,Finland,L,Large,Finland,100,"Python, Computer Vision, NLP",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Master,6,Finance,5/10/2024,6/9/2024,30,2212,5.3,AI Innovations
14154,AI14154,Machine Learning Researcher,64702,"60,000 - 80,000 USD",USD,MI,Mid-level,PT,Part-Time,India,L,Large,India,100,"Mathematics, Git, TensorFlow, R",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,PhD,4,Energy,6/17/2024,8/13/2024,57,790,9.2,Autonomous Tech
14155,AI14155,Principal Data Scientist,65824,"60,000 - 80,000 USD",EUR,EN,Entry-level,CT,Contract,France,S,Small,France,0,"Python, SQL, PyTorch, R, AWS",1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,Associate,1,Media,6/28/2024,8/6/2024,39,2077,8.9,Advanced Robotics
14156,AI14156,AI Research Scientist,178921,"160,000 - 180,000 USD",EUR,EX,Executive,CT,Contract,France,M,Medium,France,50,"Docker, Tableau, Python",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Bachelor,11,Gaming,5/30/2024,7/14/2024,45,770,7.6,DataVision Ltd
14157,AI14157,Deep Learning Engineer,90143,"80,000 - 100,000 USD",USD,MI,Mid-level,FT,Full-Time,Australia,L,Large,Australia,0,"AWS, Linux, Data Visualization, NLP, Deep Learning",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bachelor,2,Government,6/10/2024,8/15/2024,66,1698,9.7,Algorithmic Solutions
14158,AI14158,Computer Vision Engineer,221212,"More than 180,000 USD",USD,EX,Executive,PT,Part-Time,Denmark,M,Medium,Denmark,50,"Git, TensorFlow, Hadoop",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Bachelor,13,Telecommunications,11/16/2024,1/6/2025,51,567,9.8,Autonomous Tech
14159,AI14159,AI Architect,83633,"80,000 - 100,000 USD",USD,MI,Mid-level,FT,Full-Time,Sweden,L,Large,Australia,0,"NLP, Hadoop, SQL",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Master,3,Gaming,7/13/2024,8/8/2024,26,2478,8.5,Algorithmic Solutions
14160,AI14160,ML Ops Engineer,74671,"60,000 - 80,000 USD",USD,EN,Entry-level,FT,Full-Time,Switzerland,S,Small,Switzerland,50,"SQL, Azure, Statistics, Python",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Associate,0,Retail,1/27/2024,3/22/2024,55,1118,6.5,Smart Analytics
14161,AI14161,Robotics Engineer,212455,"More than 180,000 USD",USD,SE,Senior,PT,Part-Time,Switzerland,M,Medium,Switzerland,0,"Git, PyTorch, Azure, Hadoop",0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Master,8,Telecommunications,4/12/2024,6/13/2024,62,2449,9.6,Machine Intelligence Group
14162,AI14162,AI Consultant,47098,"40,000 - 60,000 USD",USD,MI,Mid-level,PT,Part-Time,Finland,S,Small,Finland,50,"Python, Git, Computer Vision, Linux, Kubernetes",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Associate,4,Education,1/4/2024,2/3/2024,30,2483,7.3,TechCorp Inc
14163,AI14163,Data Analyst,43952,"40,000 - 60,000 USD",USD,EN,Entry-level,CT,Contract,China,S,Small,China,0,"Java, Hadoop, Scala, MLOps",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,Master,0,Media,9/20/2024,11/17/2024,58,1441,5.7,Advanced Robotics
14164,AI14164,Data Analyst,94665,"80,000 - 100,000 USD",USD,SE,Senior,CT,Contract,Austria,M,Medium,Austria,0,"Docker, Kubernetes, Hadoop, Azure",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Bachelor,7,Technology,11/26/2024,12/23/2024,27,1783,5.7,Quantum Computing Inc
14165,AI14165,AI Research Scientist,48713,"40,000 - 60,000 USD",USD,EN,Entry-level,PT,Part-Time,South Korea,L,Large,Netherlands,100,"Scala, Git, MLOps, Azure",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Associate,0,Finance,9/21/2024,11/19/2024,59,2163,9.4,Predictive Systems
14166,AI14166,Data Analyst,218839,"More than 180,000 USD",USD,SE,Senior,FT,Full-Time,Norway,L,Large,Netherlands,0,"Scala, Python, TensorFlow, Spark",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,PhD,9,Retail,10/26/2024,1/4/2025,70,2422,6.4,Autonomous Tech
14167,AI14167,Machine Learning Engineer,61691,"60,000 - 80,000 USD",USD,EN,Entry-level,FT,Full-Time,Sweden,L,Large,Sweden,50,"AWS, Kubernetes, SQL, Scala, Docker",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Associate,1,Government,6/19/2024,7/19/2024,30,2462,8.6,Cloud AI Solutions
14168,AI14168,AI Software Engineer,36152,"Less than 40,000 USD",USD,EN,Entry-level,CT,Contract,Austria,M,Medium,Austria,0,"Python, Computer Vision, Scala",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,PhD,0,Gaming,10/13/2024,12/12/2024,60,2455,6.6,TechCorp Inc
14169,AI14169,Machine Learning Engineer,47552,"40,000 - 60,000 USD",USD,EN,Entry-level,PT,Part-Time,Israel,S,Small,Israel,50,"Docker, GCP, Scala, PyTorch, R",0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,PhD,0,Media,4/6/2025,5/27/2025,51,852,9.1,AI Innovations
14170,AI14170,Autonomous Systems Engineer,142795,"140,000 - 160,000 USD",USD,SE,Senior,FT,Full-Time,Norway,M,Medium,Norway,100,"Linux, PyTorch, Git, Kubernetes",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Master,7,Consulting,6/26/2024,7/27/2024,31,737,5,Digital Transformation LLC
14171,AI14171,AI Software Engineer,80488,"80,000 - 100,000 USD",GBP,EN,Entry-level,CT,Contract,United Kingdom,L,Large,United Kingdom,0,"SQL, Java, Statistics, Linux, GCP",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,PhD,0,Healthcare,1/19/2024,2/17/2024,29,544,5.2,TechCorp Inc
14172,AI14172,Data Analyst,51112,"40,000 - 60,000 USD",USD,EN,Entry-level,FL,Freelance,South Korea,L,Large,Germany,0,"Kubernetes, Data Visualization, Hadoop, PyTorch, Deep Learning",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,PhD,0,Finance,2/2/2025,2/24/2025,22,1570,7.6,Predictive Systems
14173,AI14173,AI Architect,74048,"60,000 - 80,000 USD",USD,SE,Senior,CT,Contract,India,S,Small,India,50,"Deep Learning, SQL, Tableau, Statistics, Java",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Associate,7,Technology,9/3/2024,11/11/2024,69,1412,9.1,Autonomous Tech
14174,AI14174,Head of AI,115724,"100,000 - 120,000 USD",EUR,SE,Senior,FL,Freelance,Netherlands,M,Medium,Netherlands,100,"R, Hadoop, GCP, Deep Learning",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Master,9,Gaming,2/1/2024,3/18/2024,46,1803,6.2,Quantum Computing Inc
14175,AI14175,ML Ops Engineer,120323,"120,000 - 140,000 USD",USD,SE,Senior,CT,Contract,Australia,S,Small,Israel,50,"Python, Azure, MLOps, Hadoop",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Bachelor,6,Automotive,2/3/2024,3/30/2024,56,1442,5,Advanced Robotics
14176,AI14176,AI Specialist,243233,"More than 180,000 USD",USD,EX,Executive,FT,Full-Time,Australia,L,Large,Australia,50,"Spark, Docker, Statistics, Deep Learning",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PhD,17,Media,5/26/2024,7/1/2024,36,1363,9,Cloud AI Solutions
14177,AI14177,AI Product Manager,90070,"80,000 - 100,000 USD",EUR,MI,Mid-level,FT,Full-Time,Netherlands,L,Large,Netherlands,100,"Java, Tableau, SQL",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Bachelor,2,Finance,2/11/2025,3/21/2025,38,887,10,Neural Networks Co
14178,AI14178,Research Scientist,79699,"60,000 - 80,000 USD",EUR,EN,Entry-level,FL,Freelance,Germany,M,Medium,Germany,0,"Java, PyTorch, Hadoop",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Associate,1,Real Estate,7/10/2024,7/31/2024,21,1706,9.6,Cognitive Computing
14179,AI14179,Research Scientist,72880,"60,000 - 80,000 USD",USD,EN,Entry-level,PT,Part-Time,Sweden,L,Large,Israel,50,"Git, Deep Learning, Data Visualization, Azure, Java",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Master,1,Government,2/19/2024,4/18/2024,59,1020,6.8,Smart Analytics
14180,AI14180,Head of AI,76825,"60,000 - 80,000 USD",USD,MI,Mid-level,FL,Freelance,South Korea,M,Medium,South Korea,0,"Java, Linux, NLP, Kubernetes",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Master,2,Automotive,5/24/2024,7/18/2024,55,1299,6.3,Cloud AI Solutions
14181,AI14181,NLP Engineer,65978,"60,000 - 80,000 USD",USD,SE,Senior,FL,Freelance,Israel,S,Small,United States,0,"Python, Azure, Git, Computer Vision",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Master,5,Consulting,8/28/2024,10/12/2024,45,891,5,AI Innovations
